FC5,T7,P7,O1,2,P8,T8,FC6,label
4138.97,4344.62,4612.82,4057.95,4602.56,4189.74,4210.26,4197.44,0
4102.05,4336.92,4616.41,4075.38,4606.15,4193.33,4205.64,4169.23,0
4106.15,4331.79,4604.62,4058.46,4618.97,4172.82,4223.59,4198.97,1
4187.69,4391.28,4671.79,4122.05,4671.79,4254.87,4269.23,4215.9,1
4118.46,4345.64,4609.23,4053.85,4618.97,4205.64,4230.26,4195.38,1
4104.1,4333.85,4619.49,4061.03,4608.21,4188.21,4224.1,4197.44,0
4146.15,4355.38,4629.74,4091.28,4614.87,4197.44,4230.77,4214.87,1
4107.18,4331.28,4611.28,4054.36,4604.62,4187.18,4234.36,4194.87,0
4120,4348.72,4579.49,4094.87,4615.9,4205.64,4240.51,4200,0
4126.15,4347.69,4629.23,4085.64,4609.74,4197.95,4253.33,4220,1
4146.15,4351.28,4624.1,4074.36,4619.49,4213.85,4227.18,4208.72,0
4135.38,4343.08,4615.38,4085.13,4596.41,4173.33,4233.33,4197.95,1
4120,4331.28,4619.49,4055.38,4609.74,4194.36,4213.85,4197.95,0
4120.51,4359.49,4636.92,4100.51,4633.33,4214.87,4252.82,4228.21,1
4111.28,4338.97,4618.97,4051.28,4622.05,4204.1,4246.67,4200.51,1
4130.77,4333.85,4617.95,4081.03,4613.85,4195.9,4223.59,4202.05,0
4167.69,4408.21,4682.05,4148.21,4683.08,4266.15,4293.85,4281.03,1
4150.77,4356.41,4625.13,4074.36,4613.33,4199.49,4225.64,4209.74,0
4139.49,4345.64,4614.87,4052.31,4618.97,4195.9,4230.77,4196.41,1
4113.33,4342.05,4621.54,4063.59,4607.69,4192.31,4231.28,4195.38,0
4124.1,4351.28,4621.54,4072.31,4614.36,4195.9,4232.31,4209.74,0
4119.49,4347.69,4615.9,4073.33,4610.26,4192.31,4222.56,4191.28,1
4172.31,4392.31,4665.64,4120,4648.21,4235.38,4278.97,4269.23,1
4141.03,4344.1,4628.72,4054.36,4615.9,4225.64,4243.59,4211.79,0
4121.54,4338.46,4617.44,4049.23,4607.18,4190.26,4227.18,4153.33,0
4119.49,4346.15,4582.05,4097.44,4615.38,4195.9,4231.28,4205.64,0
4125.13,4341.03,4620,4059.49,4609.74,4195.9,4212.31,4174.36,0
4121.54,4338.97,4622.05,4075.38,4617.44,4210.26,4227.69,4209.74,0
4109.23,4320,4625.64,4058.97,4610.77,4196.41,4230.26,4195.9,0
4098.97,4330.26,4605.13,4045.13,4615.38,4199.49,4232.31,4204.1,0
4117.44,4338.97,4630.77,4055.38,4613.85,4191.79,4220,4142.05,0
4088.72,4332.82,4619.49,4094.36,4632.31,4210.77,4223.59,4174.87,1
4091.28,4338.97,4627.69,4085.64,4637.95,4221.03,4249.23,4222.56,0
4128.72,4346.67,4640.51,4072.31,4609.23,4215.38,4235.38,4205.13,0
4109.74,4330.77,4614.87,4077.95,4609.74,4193.33,4225.13,4178.97,0
4105.64,4338.97,4618.46,4064.62,4615.9,4202.56,4250.26,4212.31,1
4125.13,4340.51,4621.54,4079.49,4603.59,4212.31,4242.05,4203.08,0
4116.92,4335.38,4613.33,4062.05,4608.72,4191.79,4214.87,4176.92,0
4118.46,4327.69,4620,4067.18,4610.77,4192.31,4212.31,4177.95,0
4193.85,4415.38,4715.9,4144.1,4697.95,4284.62,4324.1,4301.54,0
4121.54,4321.03,4605.13,4036.41,4599.49,4184.62,4208.72,4184.1,1
4122.56,4340,4628.21,4068.21,4592.31,4182.56,4205.64,4175.38,0
4107.18,4343.59,4623.59,4106.15,4616.41,4190.77,4225.13,4206.15,1
4134.36,4342.56,4626.67,4088.21,4609.23,4192.31,4228.21,4212.31,0
4100,4341.03,4628.21,4083.08,4630.77,4201.54,4234.87,4207.69,0
4123.59,4338.46,4626.15,4072.82,4603.08,4185.64,4223.08,4178.97,0
4116.41,4343.59,4605.13,4050.77,4623.59,4196.41,4223.08,4217.95,1
4092.31,4337.44,4617.44,4092.82,4621.03,4201.03,4214.36,4164.62,1
4115.9,4337.95,4627.18,4072.82,4606.67,4193.33,4226.15,4189.74,0
4120,4336.92,4615.9,4050.77,4614.36,4183.59,4215.9,4196.92,1
4138.97,4358.97,4621.03,4104.1,4623.08,4217.44,4231.79,4229.74,1
4124.62,4333.85,4614.87,4061.03,4627.18,4223.08,4245.64,4204.1,1
4148.72,4342.05,4586.67,4097.44,4638.97,4210.77,4226.67,4207.69,0
4105.64,4345.64,4617.95,4101.03,4606.67,4202.56,4222.05,4209.74,1
4137.44,4353.85,4633.85,4090.26,4608.21,4196.92,4219.49,4196.41,0
4117.44,4342.56,4611.79,4068.72,4606.67,4190.77,4229.74,4194.36,1
4123.59,4329.23,4618.46,4074.36,4623.59,4196.92,4211.79,4196.92,0
4110.26,4347.69,4626.15,4087.69,4604.62,4184.1,4236.92,4194.36,0
4139.49,4360,4636.41,4078.97,4613.85,4210.26,4233.85,4201.03,0
4105.64,4337.95,4612.82,4050.26,4609.74,4196.41,4229.74,4206.67,1
4104.62,4331.28,4617.44,4044.1,4593.33,4183.59,4214.87,4180.51,1
4125.13,4334.36,4615.9,4054.36,4614.87,4188.21,4233.85,4188.21,1
4156.41,4372.82,4671.28,4110.26,4653.85,4233.85,4276.92,4256.92,0
4108.72,4345.64,4616.41,4077.95,4619.49,4203.59,4229.74,4187.18,0
4110.77,4327.69,4592.82,4076.92,4618.97,4195.38,4217.95,4207.18,0
4102.56,4342.56,4622.56,4078.97,4617.95,4208.21,4239.49,4206.15,0
4138.46,4355.38,4621.03,4076.92,4628.21,4196.92,4238.97,4220,0
4122.56,4361.54,4633.33,4116.92,4633.33,4230.26,4253.85,4239.49,1
4104.1,4343.59,4617.95,4074.87,4614.87,4205.64,4244.62,4210.77,1
4090.77,4336.41,4613.85,4048.21,4593.33,4174.87,4210.77,4187.18,1
4110.77,4321.54,4615.9,4082.56,4611.79,4200,4228.72,4178.97,1
4117.95,4330.26,4622.05,4080.51,4617.44,4208.72,4241.54,4203.08,0
4106.15,4332.31,4617.95,4053.85,4606.15,4185.13,4188.21,4159.49,0
4125.64,4348.72,4623.59,4076.92,4621.03,4193.33,4241.54,4212.31,0
4115.38,4344.1,4633.33,4117.95,4630.77,4225.64,4250.26,4233.33,1
4167.69,4372.82,4646.15,4099.49,4641.03,4223.59,4240.51,4206.67,1
4100,4345.13,4622.56,4086.67,4624.62,4208.72,4250.26,4219.49,0
4120.51,4347.69,4620,4064.62,4610.77,4209.74,4235.9,4211.28,0
4143.59,4354.87,4631.28,4080.51,4643.59,4214.36,4253.33,4227.18,0
4103.08,4334.36,4609.23,4050.77,4612.31,4200.51,4238.46,4198.97,1
4124.62,4355.38,4611.28,4071.79,4607.69,4206.67,4242.56,4212.82,1
4107.69,4335.38,4613.33,4057.44,4624.1,4210.77,4238.46,4182.05,1
4103.59,4334.36,4628.72,4064.1,4624.62,4203.08,4220.51,4189.74,0
4123.08,4325.64,4602.56,4050.77,4588.21,4175.38,4197.44,4183.08,1
4132.82,4351.28,4646.67,4090.77,4630.77,4210.26,4244.62,4223.59,0
4132.82,4353.85,4631.28,4106.67,4614.36,4214.87,4217.95,4181.03,0
4080.51,4331.79,4623.08,4085.64,4615.38,4197.44,4229.23,4206.67,0
4108.21,4334.87,4600,4050.26,4607.18,4192.82,4208.21,4202.05,1
4110.26,4318.46,4609.74,4039.49,4591.28,4179.49,4208.21,4184.1,1
4093.85,4334.87,4626.15,4107.69,4640,4223.08,4227.18,4173.33,1
4121.54,4343.08,4614.36,4063.59,4613.85,4204.1,4224.1,4221.54,0
4120.51,4341.03,4617.95,4049.74,4601.54,4198.97,4218.46,4171.79,0
4124.62,4345.13,4617.44,4050.26,4608.21,4190.77,4232.31,4203.59,1
4116.92,4322.56,4615.9,4075.38,4610.77,4198.97,4222.05,4165.13,0
4134.36,4342.56,4621.54,4071.28,4613.33,4193.33,4220.51,4207.18,0
4121.54,4327.69,4606.15,4038.46,4599.49,4183.59,4224.1,4208.72,1
4107.18,4341.54,4617.44,4060,4615.38,4202.56,4233.85,4193.85,0
4117.95,4332.82,4616.41,4072.31,4621.54,4203.59,4218.46,4207.18,1
4120.51,4327.18,4601.54,4056.41,4593.33,4177.44,4207.18,4174.36,1
4116.41,4350.26,4626.15,4073.85,4613.85,4192.31,4216.92,4180,0
4111.79,4347.18,4626.15,4091.28,4610.26,4197.44,4251.28,4226.15,1
4127.69,4347.69,4632.31,4064.62,4615.9,4207.69,4224.1,4205.64,0
4099.49,4336.41,4613.33,4051.79,4603.59,4170.77,4206.67,4177.44,1
4118.97,4347.69,4622.56,4071.79,4597.44,4190.77,4242.56,4208.21,0
4120,4329.23,4626.15,4064.1,4625.64,4214.87,4247.18,4221.54,0
4103.08,4346.15,4615.9,4054.87,4616.92,4194.87,4220.51,4180,1
4121.54,4347.69,4622.05,4112.82,4612.31,4211.79,4229.74,4221.54,1
4105.64,4327.69,4601.54,4061.03,4605.13,4199.49,4227.69,4209.74,1
4108.21,4335.9,4616.92,4054.36,4621.03,4198.97,4224.62,4184.62,1
4155.9,4378.97,4642.05,4086.15,4642.05,4209.23,4235.38,4204.62,0
4154.87,4355.38,4621.03,4063.59,4610.77,4193.85,4222.05,4217.95,0
4121.54,4348.21,4628.21,4082.05,4611.79,4194.36,4224.62,4194.36,1
4123.08,4342.56,4621.54,4056.92,4607.69,4205.64,4237.95,4215.38,0
4128.21,4348.72,4575.38,4086.67,4605.13,4192.82,4225.64,4205.13,0
4093.33,4330.77,4616.92,4058.46,4617.95,4203.59,4243.08,4178.97,0
4138.46,4327.69,4610.26,4036.92,4589.23,4170.26,4214.36,4196.41,1
4113.85,4335.38,4614.87,4056.92,4616.41,4202.56,4240,4190.26,1
4132.82,4342.05,4629.23,4078.97,4601.03,4191.28,4203.59,4183.59,0
4167.69,4382.05,4652.82,4095.9,4654.36,4200,4217.44,4180.51,0
4134.36,4362.05,4637.44,4090.77,4640,4217.95,4255.9,4225.64,1
4166.15,4387.18,4656.92,4103.08,4652.82,4221.03,4237.95,4192.82,1
4115.9,4345.64,4620,4049.74,4611.28,4177.44,4212.82,4182.05,0
4124.1,4341.54,4624.62,4053.33,4623.59,4214.87,4238.97,4194.87,0
4101.54,4333.85,4609.74,4057.44,4593.33,4191.79,4232.82,4203.59,0
4137.44,4366.67,4608.21,4082.05,4593.33,4192.31,4246.15,4244.1,1
4141.54,4352.31,4634.87,4076.92,4635.9,4225.13,4238.46,4209.23,0
4114.87,4329.23,4604.62,4052.31,4614.87,4187.69,4224.1,4204.1,1
4130.77,4331.79,4618.97,4069.23,4592.31,4174.36,4213.33,4176.92,0
4134.36,4342.56,4614.36,4051.28,4616.92,4191.79,4229.74,4181.03,1
4122.56,4331.79,4615.9,4065.13,4620,4204.1,4225.64,4198.97,0
4122.56,4343.59,4603.59,4068.72,4592.82,4178.97,4210.77,4185.13,1
4105.13,4328.72,4609.74,4051.28,4600,4174.36,4222.56,4181.54,0
4141.54,4348.72,4612.31,4099.49,4632.82,4224.1,4244.1,4214.36,0
4127.69,4326.67,4614.87,4071.79,4594.87,4190.77,4221.03,4195.9,0
4121.54,4325.64,4605.13,4044.62,4605.64,4188.72,4224.62,4210.26,1
4158.46,4334.87,4607.69,4071.79,4581.03,4181.03,4238.97,4224.1,0
4122.05,4327.69,4614.87,4056.92,4613.33,4195.9,4222.05,4207.18,0
4112.82,4356.92,4628.72,4067.18,4600.51,4197.44,4216.41,4180,0
4135.9,4331.79,4610.77,4055.38,4590.77,4171.28,4186.15,4125.64,0
4061.03,4316.41,4598.97,4103.08,4644.1,4230.77,4269.23,4284.62,1
4122.05,4328.72,4603.08,4060,4587.69,4179.49,4214.87,4192.82,1
4111.79,4337.44,4615.38,4042.05,4603.59,4167.18,4205.13,4169.74,0
4122.56,4333.85,4617.44,4080.51,4601.03,4196.41,4227.69,4194.87,0
4119.49,4335.38,4624.1,4076.41,4617.95,4208.72,4221.03,4190.26,0
4119.49,4333.85,4606.15,4061.54,4613.33,4196.92,4218.46,4195.9,1
4136.92,4358.46,4630.26,4069.74,4626.67,4224.1,4278.46,4273.33,1
4114.36,4342.05,4621.54,4083.08,4628.21,4217.95,4245.64,4215.9,0
4125.13,4360,4639.49,4092.31,4648.21,4222.05,4265.64,4231.79,1
4095.38,4337.95,4615.38,4081.54,4602.05,4197.95,4211.79,4175.38,0
4116.41,4332.31,4602.05,4049.23,4602.56,4182.56,4218.97,4182.56,0
4124.62,4332.31,4615.38,4054.87,4600,4198.46,4217.95,4179.49,0
4127.69,4348.21,4638.97,4061.54,4632.82,4220.51,4248.72,4228.72,0
4127.18,4345.13,4614.87,4042.05,4606.15,4186.15,4231.28,4192.82,0
4102.05,4324.1,4601.03,4082.56,4603.59,4186.67,4215.38,4208.21,1
4107.18,4310.77,4574.87,4061.03,4608.21,4188.21,4238.97,4297.44,1
4125.64,4345.13,4611.79,4042.56,4600,4193.33,4229.74,4191.79,0
4142.05,4344.1,4582.56,4092.82,4608.72,4194.36,4228.72,4212.82,0
4110.26,4334.36,4602.05,4054.87,4625.64,4210.77,4217.95,4207.18,1
4119.49,4337.95,4618.97,4075.38,4597.44,4194.87,4234.36,4190.77,0
4173.33,4408.21,4683.59,4149.74,4682.05,4270.26,4293.33,4281.54,1
4140,4339.49,4616.92,4047.69,4593.85,4189.23,4226.67,4216.92,0
4107.69,4331.79,4630.26,4086.67,4625.13,4212.31,4237.44,4209.74,0
4116.41,4331.79,4613.85,4053.33,4609.74,4189.23,4227.18,4205.13,0
4107.18,4330.26,4606.15,4040.51,4595.9,4178.46,4216.41,4190.26,0
4121.03,4334.36,4619.49,4091.28,4605.64,4204.1,4235.9,4208.72,0
4123.08,4330.77,4620.51,4089.23,4610.77,4197.95,4217.44,4185.64,0
4114.87,4335.38,4617.44,4051.79,4595.38,4179.49,4190.26,4160,0
4104.1,4330.77,4616.41,4048.72,4607.69,4188.21,4226.67,4168.72,0
4113.33,4350.77,4630.26,4116.92,4628.72,4232.31,4245.13,4220.51,1
4146.15,4357.44,4622.56,4077.95,4604.62,4200,4258.46,4237.95,0
4133.33,4346.67,4624.1,4058.97,4596.41,4206.67,4221.54,4201.54,0
4124.1,4344.1,4618.97,4064.1,4631.28,4215.38,4250.26,4183.59,1
4130.77,4328.21,4601.54,4061.03,4604.1,4194.36,4222.56,4196.41,1
4119.49,4341.54,4610.77,4073.33,4608.72,4201.54,4231.79,4201.54,1
4094.36,4350.77,4622.56,4082.56,4618.97,4200.51,4232.82,4205.13,1
4108.72,4318.97,4604.62,4073.33,4603.08,4202.05,4220.51,4189.74,0
4123.59,4346.15,4629.74,4060.51,4604.1,4190.77,4222.56,4172.31,0
4126.15,4347.18,4620.51,4075.38,4599.49,4188.21,4224.62,4180,1
4109.23,4333.85,4617.44,4101.03,4595.9,4196.92,4214.36,4185.13,0
4172.31,4320,4587.69,4051.28,4572.31,4175.9,4220,4180,0
4120,4348.72,4632.82,4093.85,4617.44,4212.82,4261.54,4227.69,1
4108.72,4332.82,4604.62,4052.31,4613.85,4207.69,4230.26,4192.82,0
4148.21,4318.97,4594.87,4059.49,4588.72,4177.44,4201.54,4158.97,0
4156.92,4336.92,4592.31,4069.74,4592.82,4172.82,4203.08,4217.95,0
4105.64,4337.95,4613.85,4074.36,4623.08,4196.41,4230.26,4210.77,0
4129.74,4321.54,4623.59,4056.41,4615.38,4199.49,4216.41,4191.28,1
4093.33,4338.46,4615.38,4076.41,4606.15,4182.05,4215.38,4186.67,1
4095.38,4324.62,4608.72,4073.85,4599.49,4186.67,4209.74,4176.41,0
4127.69,4349.74,4600.51,4067.18,4589.23,4183.08,4230.26,4214.87,1
4127.69,4338.46,4617.95,4058.97,4637.95,4215.38,4241.03,4214.87,1
4122.05,4321.03,4569.74,4079.49,4615.38,4193.33,4217.95,4194.87,0
4122.56,4336.92,4618.46,4094.87,4624.62,4202.56,4236.41,4200.51,1
4147.18,4347.69,4633.85,4060,4621.03,4211.79,4223.59,4197.95,0
4158.46,4343.59,4604.62,4051.79,4581.03,4181.03,4206.67,4201.03,1
4106.15,4336.41,4621.03,4070.26,4620,4210.26,4232.82,4204.1,0
4121.54,4341.54,4616.92,4068.72,4622.56,4208.72,4243.59,4202.56,0
4112.82,4333.33,4614.36,4056.92,4611.79,4191.28,4234.36,4165.64,0
4110.26,4340,4620.51,4078.97,4628.21,4212.31,4237.44,4200,1
4118.97,4336.41,4624.62,4084.62,4607.69,4194.87,4226.67,4195.9,0
4198.97,4413.85,4690.77,4143.08,4681.03,4268.72,4300,4273.33,1
4107.69,4346.67,4632.31,4089.23,4623.59,4214.36,4250.77,4219.49,0
4108.21,4337.95,4615.38,4057.44,4611.28,4196.41,4234.87,4200,0
4142.56,4333.85,4603.08,4050.26,4587.18,4162.56,4189.74,4175.9,1
4142.56,4346.15,4614.36,4058.46,4597.95,4196.41,4220.51,4204.62,0
4154.87,4325.64,4604.1,4060,4620.51,4203.59,4231.28,4227.18,0
4129.74,4349.23,4638.46,4099.49,4629.23,4218.46,4254.36,4214.87,1
4121.03,4356.41,4633.85,4088.72,4634.36,4210.77,4235.38,4191.28,0
4109.23,4335.9,4615.38,4063.08,4619.49,4208.21,4243.08,4166.15,0
4121.03,4360,4632.31,4093.33,4621.54,4201.54,4229.23,4215.38,1
4134.87,4346.67,4618.46,4070.77,4612.82,4184.62,4204.1,4182.56,0
4113.33,4322.56,4607.69,4050.26,4600.51,4188.21,4209.74,4179.49,1
4138.46,4351.28,4640,4087.69,4642.56,4218.46,4250.77,4200,0
4143.08,4349.74,4620,4065.13,4641.03,4218.97,4251.28,4229.23,1
4111.28,4332.82,4629.23,4062.05,4623.59,4210.26,4237.95,4204.62,0
4104.1,4346.67,4626.15,4112.82,4624.1,4217.95,4233.85,4225.13,1
4128.72,4331.28,4624.62,4069.23,4602.05,4182.56,4220.51,4180,0
4113.33,4337.95,4613.85,4068.72,4627.18,4197.44,4239.49,4222.05,1
4141.03,4336.92,4585.64,4085.64,4613.33,4203.59,4233.85,4213.33,0
4107.69,4341.54,4627.18,4087.18,4612.31,4206.67,4256.41,4223.08,1
4120,4333.33,4615.38,4076.92,4605.64,4193.85,4236.41,4198.97,1
4107.18,4339.49,4632.31,4067.18,4624.1,4208.21,4234.36,4198.97,0
4065.13,4321.54,4606.15,4103.08,4650.26,4243.59,4271.79,4287.18,1
4094.36,4330.26,4607.69,4041.03,4598.46,4179.49,4213.85,4186.67,1
4153.85,4342.56,4611.28,4064.62,4594.87,4188.21,4204.1,4166.15,1
4125.13,4332.82,4634.36,4084.1,4606.67,4187.18,4224.1,4176.92,0
4106.67,4336.41,4628.72,4074.36,4636.92,4213.85,4241.54,4209.23,0
4112.82,4338.97,4617.44,4053.85,4602.56,4176.41,4207.69,4200.51,0
4122.05,4347.18,4628.21,4089.74,4626.67,4197.44,4227.18,4213.33,0
4121.03,4318.46,4608.21,4061.54,4614.87,4194.36,4250.77,4241.54,1
4100.51,4345.64,4624.62,4062.05,4615.9,4212.31,4234.87,4212.31,0
4106.15,4334.36,4612.82,4089.23,4610.26,4184.1,4216.41,4194.36,1
4123.08,4351.28,4635.38,4108.21,4645.13,4236.92,4242.05,4223.08,1
4111.28,4343.59,4626.67,4083.59,4629.23,4204.62,4237.95,4195.9,0
4117.44,4329.74,4609.23,4067.18,4593.85,4188.72,4216.92,4138.46,0
4128.72,4352.82,4638.97,4089.74,4624.62,4205.64,4253.33,4207.18,1
4150.26,4337.95,4582.56,4056.92,4599.49,4185.13,4219.49,4214.87,0
4134.87,4357.44,4626.15,4071.28,4603.59,4214.87,4235.38,4208.21,0
4131.79,4362.05,4630.77,4072.82,4608.72,4190.26,4221.03,4195.9,0
4097.44,4322.05,4615.9,4061.03,4609.23,4185.13,4225.13,4185.64,1
4111.28,4319.49,4597.95,4067.69,4618.97,4212.31,4261.03,4209.23,1
4112.82,4326.67,4623.59,4060.51,4612.82,4204.62,4242.05,4208.72,0
4118.97,4337.44,4616.41,4070.26,4614.36,4195.38,4229.74,4207.18,0
4150.26,4332.31,4618.97,4058.97,4620,4214.36,4230.77,4215.9,1
4120.51,4333.85,4598.46,4040,4606.67,4202.05,4240.51,4209.74,1
4115.38,4355.38,4620.51,4068.72,4591.79,4194.87,4225.13,4190.77,0
4116.92,4336.41,4634.36,4095.38,4625.13,4217.44,4234.36,4197.95,0
4139.49,4364.1,4645.64,4099.49,4657.95,4217.44,4221.03,4201.03,0
4096.41,4333.33,4602.05,4052.31,4606.15,4194.36,4230.77,4202.56,1
4138.97,4344.62,4616.41,4055.38,4610.77,4205.13,4243.08,4222.56,1
4122.05,4352.82,4615.9,4103.08,4601.03,4204.62,4220,4184.62,0
4107.69,4327.69,4615.38,4050.26,4593.85,4171.28,4187.69,4156.41,0
4142.05,4371.79,4657.95,4105.13,4661.03,4228.21,4256.41,4228.72,0
4141.54,4332.82,4615.9,4054.87,4604.62,4193.33,4230.26,4224.1,0
4106.15,4325.64,4609.23,4072.31,4601.03,4190.26,4220.51,4170.77,1
4122.56,4340,4616.92,4045.64,4604.62,4197.44,4233.85,4211.79,1
4103.59,4331.79,4621.03,4071.28,4629.74,4212.31,4236.41,4194.36,0
4220.51,4446.15,4734.87,4155.38,4702.56,4284.1,4333.85,4308.21,0
4124.1,4350.26,4599.49,4066.67,4584.1,4187.18,4242.05,4222.05,1
4071.79,4328.21,4602.56,4089.74,4626.67,4212.31,4235.9,4238.46,1
4090.26,4338.46,4628.72,4085.13,4634.36,4219.49,4247.69,4224.1,0
4141.54,4359.49,4642.05,4085.64,4641.03,4242.05,4273.85,4227.18,1
4107.69,4326.67,4606.15,4043.59,4606.67,4188.21,4207.18,4174.87,0
4122.56,4331.28,4611.79,4058.46,4593.33,4192.31,4242.56,4201.03,1
4155.38,4341.03,4611.79,4071.28,4610.26,4190.77,4229.74,4197.44,1
4097.95,4328.21,4619.49,4070.77,4622.56,4210.26,4233.85,4201.54,0
4107.18,4338.97,4632.31,4076.92,4640,4231.79,4244.1,4212.31,0
4107.69,4332.31,4608.72,4061.54,4607.18,4185.13,4224.62,4195.38,1
4103.08,4344.62,4626.15,4075.9,4615.9,4197.44,4226.67,4196.41,0
4107.69,4340,4628.72,4075.38,4635.38,4217.44,4234.36,4206.67,0
4106.67,4326.67,4618.97,4074.87,4599.49,4199.49,4237.44,4200.51,1
4156.41,4336.92,4583.59,4096.92,4630.26,4207.69,4222.05,4206.67,0
4107.69,4340.51,4615.38,4050.26,4620.51,4203.08,4232.31,4204.62,1
4112.82,4317.95,4604.62,4054.36,4624.1,4190.26,4225.13,4205.64,1
4104.62,4326.15,4613.85,4056.41,4610.77,4190.26,4230.77,4183.59,0
4142.05,4337.95,4600,4084.1,4608.72,4201.54,4226.67,4215.38,0
4107.69,4336.92,4629.74,4068.72,4615.38,4205.64,4223.08,4205.13,0
4143.59,4340,4618.46,4043.59,4586.67,4182.05,4219.49,4206.15,0
4102.56,4337.95,4635.38,4094.87,4639.49,4221.54,4232.82,4197.95,0
4117.95,4333.33,4616.92,4089.74,4605.13,4188.21,4214.87,4181.54,0
4124.1,4345.64,4627.69,4072.31,4611.79,4201.54,4225.13,4207.18,0
4153.85,4347.69,4625.64,4087.18,4602.56,4193.33,4226.67,4195.9,1
4110.26,4338.46,4618.46,4062.05,4617.44,4206.67,4231.28,4204.62,0
4075.9,4325.64,4607.18,4097.95,4637.95,4227.18,4262.56,4271.28,1
4104.62,4342.56,4616.92,4057.44,4606.15,4180.51,4214.36,4180.51,1
4168.21,4335.38,4586.15,4073.85,4596.92,4192.82,4247.18,4287.18,0
4140,4347.18,4628.72,4089.74,4618.46,4229.23,4253.33,4209.74,1
4198.46,4407.69,4687.69,4135.38,4666.67,4247.18,4288.72,4272.82,1
4114.36,4346.67,4619.49,4086.15,4626.67,4209.23,4232.31,4192.82,0
4107.69,4331.28,4617.44,4055.38,4589.74,4168.21,4222.05,4208.72,0
4123.08,4344.62,4629.74,4080,4629.23,4198.46,4239.49,4201.03,0
4156.92,4330.77,4601.03,4049.23,4595.38,4176.92,4194.36,4180,1
4141.03,4334.36,4602.05,4084.62,4618.97,4212.82,4242.05,4213.33,0
4120,4326.15,4599.49,4053.85,4628.72,4210.77,4221.03,4205.64,1
4107.18,4332.82,4602.05,4055.38,4614.87,4193.33,4228.72,4190.26,0
4135.9,4344.1,4619.49,4043.08,4612.82,4210.26,4241.54,4207.69,1
4127.18,4345.13,4628.21,4082.05,4632.31,4191.79,4218.46,4208.72,0
4193.33,4422.05,4716.92,4143.59,4693.85,4277.95,4320.51,4288.72,0
4120.51,4341.03,4611.28,4060,4618.46,4210.26,4239.49,4209.74,1
4107.18,4320.51,4599.49,4041.54,4612.82,4194.36,4207.18,4192.82,1
4137.95,4331.28,4599.49,4065.64,4578.97,4172.31,4211.28,4191.79,1
4145.13,4386.15,4660,4112.31,4675.9,4257.44,4282.56,4233.33,1
4124.1,4341.54,4614.87,4075.38,4616.92,4199.49,4238.97,4212.82,1
4102.56,4338.46,4627.69,4065.64,4627.18,4200,4241.03,4169.74,0
4093.33,4333.33,4617.44,4069.74,4608.21,4201.54,4221.03,4195.38,0
4122.56,4325.64,4590.77,4049.74,4580.51,4162.05,4194.87,4169.23,1
4120,4323.59,4587.69,4051.79,4582.56,4170.26,4193.85,4169.74,1
4109.74,4340.51,4626.67,4089.23,4617.95,4196.92,4210.77,4199.49,0
4158.46,4340,4626.15,4066.15,4589.74,4178.46,4214.87,4191.79,1
4073.33,4332.31,4637.44,4091.28,4641.03,4233.85,4260,4209.23,0
4120,4318.97,4602.56,4060.51,4610.77,4190.26,4212.82,4193.85,1
4106.15,4333.85,4622.05,4070.77,4622.56,4192.82,4220.51,4200.51,0
4124.1,4342.05,4620,4035.38,4607.18,4202.05,4236.92,4211.79,1
4108.72,4338.46,4616.92,4043.08,4595.9,4187.18,4235.9,4198.46,1
4110.77,4328.21,4614.87,4044.1,4593.85,4194.36,4224.1,4192.82,1
4107.18,4343.59,4623.59,4078.97,4613.85,4205.64,4238.46,4208.21,0
4107.18,4335.9,4618.97,4055.9,4612.82,4196.41,4222.05,4195.38,1
4134.36,4349.23,4616.41,4048.21,4589.74,4171.79,4221.03,4183.59,1
4141.54,4374.87,4655.9,4104.1,4648.72,4223.59,4243.08,4193.33,1
4132.82,4328.72,4609.74,4035.38,4595.9,4178.97,4217.44,4192.82,1
4139.49,4355.38,4621.03,4074.36,4627.69,4207.69,4244.62,4219.49,0
4103.59,4335.38,4621.54,4058.97,4620.51,4195.38,4246.15,4197.95,1
4106.67,4326.67,4609.23,4041.54,4599.49,4185.13,4215.9,4190.77,1
4139.49,4340,4619.49,4082.56,4637.95,4203.08,4226.67,4179.49,1
4129.74,4339.49,4622.05,4074.87,4598.97,4198.46,4238.97,4202.56,1
4142.56,4350.26,4619.49,4082.05,4614.87,4198.97,4244.62,4209.74,1
4107.18,4344.1,4616.92,4071.28,4605.64,4197.44,4218.46,4189.74,0
4109.23,4338.97,4617.44,4043.08,4629.23,4235.38,4257.44,4215.9,1
4111.79,4338.46,4617.95,4069.74,4614.36,4207.69,4240,4240,0
4105.13,4325.64,4606.67,4047.69,4606.67,4177.95,4208.72,4180.51,1
4107.18,4334.36,4607.69,4071.79,4596.41,4188.21,4230.26,4198.46,1
4122.56,4340.51,4615.38,4057.95,4591.28,4184.62,4214.36,4182.05,0
4166.67,4389.23,4658.46,4104.1,4648.21,4222.05,4238.46,4193.85,1
4171.28,4382.05,4656.41,4100,4647.69,4237.95,4254.87,4215.38,1
4102.05,4331.28,4617.44,4073.85,4601.03,4185.64,4216.92,4175.9,0
4115.9,4343.08,4614.36,4055.38,4598.46,4187.69,4219.49,4202.56,0
4109.74,4346.67,4630.77,4105.64,4628.72,4213.85,4222.05,4222.56,1
