AF3,F7,F3,FC5,T7,P7,O1,2,P8,T8,FC6,F4,F8,AF4,index
4447.18,4062.56,4308.21,4160.51,4315.38,4592.82,4069.74,4614.87,4201.54,4253.85,4212.82,4334.36,4713.33,4505.13,1635
4353.85,4070.26,4282.05,4140.51,4360.0,4624.1,4109.74,4608.72,4206.67,4225.13,4206.67,4287.18,4615.9,4392.82,1660
4426.15,4087.18,4314.87,4170.77,4352.31,4615.38,4066.67,4576.92,4175.38,4222.56,4242.56,4320.51,4692.31,4474.87,1662
4425.64,4066.15,4298.97,4151.79,4348.72,4622.56,4082.05,4595.9,4195.9,4266.15,4244.62,4312.82,4676.92,4468.72,1676
4368.21,4056.92,4361.03,4160.0,4373.85,4669.74,4115.38,4653.33,4237.44,4284.62,4269.74,4334.36,4683.08,4424.1,1686
4387.69,4068.21,4329.74,4186.67,4402.05,4668.72,4126.67,4657.95,4229.74,4254.87,4217.95,4318.46,4634.36,4424.62,1687
4366.15,4078.46,4324.1,4186.67,4402.56,4692.31,4120.0,4673.33,4265.64,4301.03,4274.36,4342.56,4674.87,4431.28,1695
4328.21,4050.77,4275.9,4120.51,4348.21,4630.26,4115.9,4623.59,4215.9,4237.44,4229.23,4301.03,4631.79,4382.56,1707
4436.41,4109.23,4311.28,4169.74,4347.69,4606.15,4046.67,4572.31,4168.21,4213.85,4236.92,4306.15,4679.49,4477.44,1715
4327.69,4021.03,4282.56,4138.97,4361.03,4647.69,4082.05,4638.97,4224.62,4262.05,4252.82,4312.82,4638.46,4395.38,1723
4451.28,4137.44,4301.54,4171.79,4329.74,4600.0,4056.41,4618.46,4193.33,4221.03,4210.26,4305.13,4657.95,4495.38,1725
4370.77,4073.33,4328.21,4185.64,4410.77,4710.26,4142.05,4697.95,4275.38,4309.23,4288.21,4347.18,4683.08,4429.23,1726
4362.56,3994.87,4280.0,4107.69,4335.38,4604.62,4054.36,4615.38,4230.26,4250.26,4250.26,4306.67,4682.56,4437.44,1727
4412.31,4094.36,4262.56,4149.23,4332.31,4591.79,4057.44,4611.28,4195.9,4215.9,4220.0,4292.82,4638.46,4437.44,1736
4337.95,4005.13,4292.82,4137.44,4357.44,4632.82,4090.77,4621.54,4215.38,4260.0,4231.79,4312.82,4637.44,4395.9,1751
4414.87,4077.95,4322.05,4173.33,4358.97,4615.9,4063.59,4595.9,4177.44,4223.59,4229.23,4312.31,4663.59,4453.33,1756
4432.31,3998.46,4281.54,4115.38,4314.87,4583.59,4063.59,4621.03,4204.1,4255.38,4304.1,4351.28,4795.9,4533.85,1765
4450.77,4130.77,4310.77,4171.28,4323.08,4598.97,4062.05,4616.41,4181.54,4215.38,4212.31,4314.36,4657.95,4496.41,1766
4470.26,4131.28,4302.05,4169.74,4327.69,4586.15,4071.28,4595.38,4183.08,4211.79,4225.13,4307.69,4670.77,4508.21,1774
4330.26,4051.79,4303.08,4154.36,4385.13,4665.64,4117.95,4678.97,4266.67,4286.15,4242.56,4313.33,4665.13,4403.08,1777
4335.38,3972.31,4263.59,4094.36,4332.82,4626.15,4105.13,4629.74,4217.44,4238.97,4242.05,4311.79,4657.95,4410.77,1778
4399.49,4022.56,4283.59,4138.97,4315.38,4594.36,4064.1,4613.85,4200.0,4258.97,4218.97,4319.49,4722.05,4483.08,1786
4389.23,4018.97,4274.36,4136.41,4319.49,4593.33,4053.85,4607.69,4196.92,4239.49,4200.0,4310.77,4701.54,4470.77,1799
4332.82,4030.77,4307.18,4168.21,4381.54,4652.31,4102.05,4645.13,4227.69,4252.31,4213.33,4315.38,4636.92,4394.87,1816
4382.56,4009.23,4263.59,4122.56,4353.85,4606.15,4078.97,4594.36,4192.82,4244.62,4223.59,4287.18,4642.05,4440.0,1824
4360.0,4001.54,4278.97,4111.28,4339.49,4622.56,4105.13,4627.18,4214.87,4234.36,4238.46,4316.41,4645.13,4416.41,1825
4335.9,4058.46,4279.49,4125.64,4350.26,4632.31,4103.08,4634.87,4242.56,4260.0,4244.1,4307.69,4650.26,4397.95,1841
4365.64,4015.38,4278.97,4123.08,4317.44,4609.74,4056.92,4620.0,4213.33,4245.13,4238.46,4307.18,4653.85,4442.56,1842
4370.77,4062.56,4278.46,4138.46,4334.36,4609.74,4053.85,4617.95,4204.62,4242.05,4221.54,4289.23,4612.82,4409.74,1847
4393.85,4097.44,4372.82,4230.77,4445.13,4746.15,4162.05,4722.56,4303.59,4337.44,4300.51,4374.36,4696.41,4456.92,1877
4362.56,3997.95,4290.26,4123.59,4360.0,4640.0,4097.44,4645.64,4230.77,4278.97,4268.21,4319.49,4717.95,4469.23,1885
4391.28,4079.49,4354.87,4213.33,4427.18,4704.1,4154.87,4690.77,4275.38,4307.18,4292.31,4357.44,4705.64,4464.62,1895
4320.0,4008.21,4282.56,4135.38,4361.03,4646.67,4092.31,4650.26,4220.0,4255.9,4237.95,4300.0,4647.18,4380.51,1901
4409.74,4040.0,4312.82,4140.0,4364.1,4632.31,4080.0,4627.18,4222.56,4284.62,4275.9,4333.85,4754.87,4509.23,1904
4383.08,4082.56,4347.18,4210.26,4428.72,4706.15,4153.33,4677.95,4264.1,4305.64,4286.15,4347.18,4705.13,4456.41,1913
4331.79,4024.1,4312.82,4158.46,4384.1,4662.56,4118.46,4653.33,4237.95,4261.54,4213.33,4314.87,4634.87,4392.31,1920
4370.77,4049.74,4280.0,4147.69,4338.46,4614.87,4048.72,4585.13,4176.41,4219.49,4216.92,4286.15,4627.18,4413.85,1933
4375.38,4030.26,4324.1,4184.1,4389.74,4662.56,4124.62,4661.54,4242.56,4270.26,4211.28,4325.13,4617.95,4400.51,1934
4339.49,4041.03,4312.82,4137.44,4364.62,4650.26,4097.95,4632.31,4208.21,4254.87,4238.46,4293.33,4630.77,4393.85,1935
4381.54,4005.64,4266.15,4128.21,4357.95,4607.69,4077.44,4593.33,4191.79,4238.97,4218.46,4294.36,4634.87,4431.28,1936
4337.95,3978.97,4271.28,4105.64,4335.38,4627.69,4110.26,4632.82,4214.36,4239.49,4242.05,4313.33,4656.92,4404.62,1947
4374.87,4073.85,4343.08,4194.87,4389.74,4694.87,4118.97,4684.1,4271.28,4303.59,4274.36,4348.72,4679.49,4433.85,1961
4339.49,4037.95,4306.67,4136.92,4360.51,4645.13,4093.33,4642.05,4218.97,4257.44,4236.41,4296.41,4636.41,4386.67,1966
4366.67,4038.46,4310.77,4181.54,4389.23,4665.64,4128.72,4665.64,4247.18,4263.08,4203.08,4317.95,4607.18,4395.9,1974
4360.51,4055.38,4291.28,4140.51,4340.51,4621.54,4082.05,4615.9,4204.62,4231.79,4222.05,4295.38,4613.33,4429.23,1978
4391.28,4085.13,4349.74,4192.82,4407.69,4697.44,4135.38,4688.21,4274.36,4311.79,4286.15,4362.56,4684.62,4445.64,1980
4396.41,4090.26,4284.1,4138.46,4346.15,4629.74,4074.87,4609.23,4198.46,4233.33,4214.36,4296.92,4620.0,4417.44,1984
4375.38,4037.95,4326.15,4169.23,4392.82,4663.59,4115.9,4665.64,4248.21,4275.38,4223.08,4321.54,4630.77,4405.64,1986
4339.49,4059.49,4283.59,4127.18,4351.28,4636.92,4127.69,4639.49,4230.26,4254.87,4241.54,4312.31,4644.62,4401.54,1995
4441.03,4125.13,4317.44,4171.79,4346.67,4601.03,4044.62,4576.41,4183.08,4215.9,4235.9,4315.38,4672.31,4472.31,1998
4380.0,4055.38,4342.56,4183.08,4414.36,4697.95,4156.41,4686.15,4275.9,4307.69,4290.77,4344.62,4698.97,4460.51,2000
4374.87,4063.59,4281.03,4154.36,4335.38,4614.87,4066.67,4607.18,4197.95,4231.28,4220.51,4297.95,4624.1,4409.23,2007
4349.74,4011.28,4292.31,4151.28,4384.1,4664.1,4110.77,4654.36,4230.77,4256.41,4203.59,4296.41,4607.18,4380.0,2020
4464.1,4093.33,4307.18,4156.92,4322.56,4580.0,4062.56,4588.21,4170.26,4216.41,4255.38,4325.64,4711.28,4526.67,2021
4424.1,4088.72,4276.92,4166.15,4340.51,4615.9,4076.41,4592.31,4184.1,4239.49,4218.46,4297.44,4646.15,4471.28,2037
4362.56,4041.54,4320.51,4172.82,4406.15,4680.51,4136.41,4665.64,4248.21,4283.08,4271.28,4329.23,4675.38,4426.15,2042
4375.9,4035.38,4326.15,4190.77,4399.49,4668.72,4122.05,4656.92,4236.41,4258.97,4194.87,4318.97,4611.28,4394.36,2055
4374.87,4029.74,4323.59,4185.64,4391.79,4675.38,4124.1,4673.33,4257.44,4277.95,4225.13,4330.77,4633.85,4407.69,2058
4365.13,3988.21,4278.97,4120.51,4344.62,4623.59,4101.54,4628.21,4213.85,4230.77,4244.62,4325.64,4667.18,4430.77,2063
4312.31,4032.31,4269.23,4135.9,4383.08,4651.79,4097.95,4658.97,4238.97,4266.67,4230.26,4290.77,4650.77,4390.77,2068
4458.97,4075.9,4310.26,4154.36,4324.1,4584.1,4064.1,4596.41,4190.77,4228.21,4265.64,4324.62,4723.59,4531.79,2075
4416.41,4127.69,4298.46,4165.64,4342.56,4600.0,4052.82,4590.77,4193.33,4214.87,4208.21,4300.51,4627.18,4442.56,2078
4415.9,4058.46,4292.82,4135.9,4330.77,4609.23,4059.49,4623.08,4201.54,4249.23,4249.74,4315.9,4687.18,4483.08,2083
4483.59,4150.77,4294.36,4176.92,4342.56,4593.33,4073.85,4593.33,4183.08,4232.82,4264.62,4335.9,4714.87,4514.36,2101
4466.15,4124.1,4324.1,4178.97,4356.92,4623.08,4078.97,4608.72,4182.05,4211.28,4220.0,4312.31,4652.31,4489.74,2108
4408.72,4012.31,4278.97,4134.36,4358.97,4614.36,4092.82,4617.44,4210.77,4265.64,4250.26,4316.92,4678.46,4478.46,2115
4364.1,4001.54,4287.18,4121.03,4358.97,4644.62,4100.0,4646.67,4226.15,4277.95,4263.08,4313.85,4715.38,4464.1,2117
4384.62,4010.26,4265.13,4131.28,4361.54,4614.87,4086.15,4604.62,4201.54,4250.77,4222.05,4297.44,4641.54,4438.46,2122
4322.56,4016.92,4287.18,4138.97,4368.21,4648.72,4087.18,4631.28,4222.05,4264.62,4241.03,4305.13,4635.9,4384.1,2130
4451.28,4141.54,4302.05,4177.95,4330.26,4600.0,4054.87,4617.95,4193.33,4220.51,4206.15,4303.59,4656.41,4488.72,2132
4365.13,4061.03,4336.92,4177.95,4402.56,4677.95,4128.72,4669.74,4265.64,4298.46,4283.59,4336.92,4692.31,4444.1,2136
4329.74,4032.82,4316.41,4151.28,4360.0,4656.41,4097.95,4636.92,4211.79,4241.03,4215.9,4295.9,4611.79,4379.49,2145
4361.03,4003.59,4280.0,4117.44,4339.49,4618.46,4102.56,4625.64,4210.26,4234.87,4237.44,4314.36,4644.1,4410.77,2150
4348.21,3919.49,4244.62,4066.67,4317.95,4587.18,4090.26,4631.28,4221.03,4255.9,4286.15,4323.59,4755.9,4460.51,2158
4382.05,4071.28,4356.41,4201.03,4412.82,4687.69,4135.9,4659.49,4235.38,4285.13,4281.03,4347.18,4693.85,4458.46,2178
4334.87,4038.97,4302.56,4141.54,4363.59,4642.05,4089.74,4634.87,4203.59,4257.44,4236.92,4305.64,4633.33,4392.31,2189
4400.51,4077.44,4338.46,4193.33,4407.69,4667.18,4130.77,4661.54,4249.74,4270.77,4232.31,4331.28,4646.67,4431.28,2212
4354.36,4051.28,4280.0,4127.18,4344.1,4618.46,4072.31,4606.15,4204.62,4255.9,4222.05,4295.38,4621.54,4390.77,2213
4309.23,4062.05,4280.51,4153.33,4377.95,4652.31,4108.72,4667.18,4245.64,4263.59,4216.92,4291.79,4629.74,4365.13,2215
4341.03,4033.85,4295.9,4144.1,4358.97,4630.77,4094.36,4619.49,4195.38,4233.85,4227.69,4300.0,4624.62,4400.0,2227
4367.18,4012.82,4284.62,4126.67,4342.56,4631.28,4105.64,4636.92,4226.15,4242.56,4242.05,4323.59,4652.82,4422.56,2229
4410.26,4090.77,4276.92,4169.23,4343.08,4624.1,4074.87,4583.59,4173.33,4225.13,4209.23,4301.54,4630.26,4461.54,2231
4388.21,4063.59,4333.33,4188.21,4410.77,4683.08,4143.59,4676.41,4258.97,4288.21,4260.51,4342.56,4681.54,4432.82,2235
4406.15,4028.72,4297.44,4122.05,4336.92,4613.33,4070.26,4602.56,4211.28,4242.05,4248.21,4313.33,4696.41,4470.26,2247
4388.21,4071.28,4336.92,4185.13,4429.23,4702.56,4150.26,4686.15,4284.1,4318.97,4292.82,4342.56,4700.0,4458.97,2252
4417.44,4072.31,4296.92,4154.36,4325.64,4602.05,4049.23,4611.79,4203.59,4233.85,4233.33,4315.9,4660.0,4478.46,2272
4437.44,4129.74,4316.92,4183.59,4349.74,4617.95,4073.33,4619.49,4197.44,4232.82,4209.74,4304.1,4653.85,4477.95,2280
4427.18,4084.62,4312.31,4170.26,4329.23,4596.92,4051.28,4602.56,4186.67,4220.0,4221.54,4320.0,4654.36,4477.95,2289
4380.0,4055.9,4342.05,4191.28,4421.03,4695.9,4150.77,4693.85,4274.87,4309.23,4298.46,4353.85,4696.41,4454.87,2290
4381.03,4001.54,4293.33,4130.77,4348.21,4623.08,4086.15,4614.87,4211.28,4274.87,4241.54,4314.87,4675.9,4447.18,2297
4424.1,4087.69,4311.28,4169.23,4345.64,4612.31,4070.77,4591.28,4178.46,4214.36,4231.28,4314.87,4675.9,4466.67,2317
4334.36,4080.51,4295.9,4172.82,4376.41,4646.67,4088.21,4629.23,4193.85,4218.46,4207.18,4289.74,4602.05,4374.36,2318
4330.77,4033.85,4295.38,4137.44,4358.97,4644.1,4093.33,4639.49,4220.0,4263.59,4237.95,4299.49,4635.9,4391.79,2330
4358.46,4018.97,4296.92,4153.85,4388.72,4668.21,4122.05,4662.05,4241.54,4264.62,4202.05,4309.74,4605.64,4386.15,2351
4358.97,4025.13,4281.03,4138.46,4321.03,4603.59,4057.44,4616.92,4204.62,4240.0,4224.62,4289.23,4635.9,4419.49,2354
4377.95,4061.03,4283.59,4155.38,4344.62,4616.92,4049.74,4583.59,4180.0,4216.41,4212.82,4284.62,4622.56,4414.36,2368
4415.38,4112.82,4382.56,4250.26,4448.21,4744.1,4153.33,4718.46,4301.54,4344.1,4316.92,4384.62,4731.28,4472.82,2376
4404.1,4068.21,4298.97,4169.23,4352.31,4617.95,4061.54,4600.0,4211.79,4234.36,4236.41,4307.69,4677.95,4447.18,2379
4362.05,4003.59,4254.87,4124.1,4315.38,4603.59,4068.72,4596.41,4197.44,4243.08,4202.56,4294.36,4708.21,4453.85,2381
4404.62,4090.26,4375.9,4230.26,4438.97,4741.03,4165.64,4720.0,4297.95,4341.03,4320.0,4395.38,4716.41,4458.46,2390
4388.21,4012.82,4263.08,4126.67,4359.49,4606.67,4081.03,4595.38,4192.82,4241.03,4225.64,4293.33,4641.03,4440.51,2392
4420.51,4042.05,4279.49,4147.18,4313.85,4587.69,4072.82,4603.59,4199.49,4243.59,4202.05,4310.26,4707.18,4492.82,2404
4380.51,4080.51,4347.69,4192.82,4411.28,4715.38,4144.1,4684.1,4260.0,4309.74,4287.69,4360.51,4686.67,4434.87,2438
4415.9,4080.0,4308.72,4164.62,4346.15,4612.31,4067.18,4605.13,4194.36,4233.85,4239.49,4314.87,4668.21,4455.38,2456
4426.67,4104.1,4309.74,4167.69,4345.13,4613.33,4061.03,4593.85,4196.41,4230.77,4239.49,4311.79,4684.1,4474.87,2470
4424.1,4141.54,4315.38,4184.62,4353.85,4622.56,4071.28,4608.72,4191.28,4224.1,4204.62,4303.59,4644.62,4465.13,2495
4361.54,4060.51,4314.36,4173.85,4387.69,4682.05,4115.38,4665.13,4248.72,4283.08,4265.64,4328.21,4668.21,4423.08,2509
4314.36,4048.21,4265.64,4121.54,4361.54,4632.31,4117.44,4633.85,4229.23,4250.26,4235.9,4295.9,4637.44,4383.08,2529
4397.95,4014.87,4263.59,4127.69,4346.15,4609.23,4075.38,4589.74,4186.67,4246.67,4236.41,4304.62,4665.64,4461.03,2573
4384.1,4004.1,4254.36,4119.49,4346.15,4614.36,4085.13,4589.74,4182.05,4229.23,4220.51,4293.33,4646.15,4442.56,2577
4387.18,4062.56,4339.49,4189.74,4411.79,4680.51,4141.03,4676.41,4265.64,4291.28,4264.62,4346.15,4685.13,4439.49,2583
4345.64,4015.38,4304.1,4148.72,4381.03,4654.87,4112.31,4662.56,4245.13,4269.74,4212.82,4313.33,4624.62,4394.87,2591
4397.95,4113.33,4294.87,4155.38,4347.18,4614.87,4064.62,4602.56,4198.97,4212.31,4199.49,4299.49,4612.82,4422.05,2594
4404.62,4097.95,4369.23,4232.82,4444.62,4736.41,4167.18,4724.62,4319.49,4350.26,4317.95,4384.62,4716.92,4462.56,2597
4396.92,4037.95,4280.0,4139.49,4349.74,4621.03,4075.38,4618.46,4220.0,4284.62,4247.18,4314.36,4689.23,4454.87,2599
4349.23,3996.41,4288.21,4125.13,4354.36,4629.23,4085.64,4607.69,4206.15,4257.44,4226.67,4300.0,4641.03,4409.23,2619
4413.85,4079.49,4301.54,4160.0,4326.15,4602.56,4058.46,4600.51,4177.95,4221.54,4216.92,4311.79,4642.05,4466.15,2625
4409.74,4111.28,4290.77,4157.44,4327.18,4604.1,4063.59,4622.05,4190.26,4213.85,4188.72,4296.92,4632.82,4463.08,2627
4337.95,4030.77,4300.0,4154.87,4363.59,4635.38,4098.46,4615.9,4196.92,4233.85,4229.23,4299.49,4634.36,4403.59,2630
4325.13,4025.64,4295.9,4167.69,4376.41,4650.77,4100.0,4645.64,4237.44,4255.38,4210.77,4298.97,4634.36,4380.51,2631
4422.56,4074.87,4303.08,4160.51,4331.28,4601.03,4047.69,4614.36,4206.15,4245.13,4239.49,4318.97,4675.9,4486.15,2633
4383.08,4053.85,4327.69,4186.67,4395.9,4676.41,4136.41,4676.92,4252.31,4271.79,4204.62,4329.74,4610.26,4408.21,2671
4412.82,4042.05,4275.9,4147.18,4317.95,4593.33,4066.15,4589.74,4187.69,4237.44,4196.41,4304.1,4697.95,4482.05,2673
4330.26,4047.69,4265.64,4112.82,4349.74,4625.13,4106.15,4626.67,4224.62,4244.62,4232.31,4299.49,4635.38,4394.87,2676
4369.23,4048.72,4344.1,4198.97,4412.31,4687.69,4135.9,4679.49,4268.21,4293.85,4280.51,4345.13,4677.44,4432.31,2679
4423.59,4122.05,4293.85,4163.08,4341.03,4601.54,4058.97,4584.1,4181.54,4212.31,4214.87,4299.49,4650.26,4449.74,2689
4368.21,4049.23,4294.36,4140.0,4341.54,4612.82,4062.56,4586.15,4186.67,4209.23,4193.33,4292.31,4625.13,4408.21,2700
4357.44,3993.33,4277.95,4128.21,4322.56,4602.05,4067.69,4594.87,4186.15,4234.36,4191.28,4298.97,4664.1,4434.87,2701
4374.87,4072.82,4277.95,4148.21,4348.21,4616.92,4067.69,4608.72,4195.38,4215.38,4202.56,4279.49,4627.69,4419.49,2707
4409.23,4077.95,4344.62,4200.0,4403.08,4670.77,4135.38,4667.18,4252.31,4282.05,4236.92,4341.54,4655.38,4434.87,2714
4405.64,4106.67,4380.0,4231.28,4450.26,4748.21,4168.21,4717.44,4299.49,4342.05,4315.9,4383.08,4711.28,4464.62,2716
4326.15,4030.26,4283.08,4141.54,4376.41,4648.72,4102.56,4650.26,4231.79,4254.87,4224.1,4299.49,4636.41,4391.79,2721
4336.92,4034.36,4300.0,4136.41,4364.1,4649.74,4093.33,4632.82,4207.18,4252.82,4230.26,4305.13,4626.15,4392.31,2733
4360.0,4008.72,4279.49,4118.46,4341.03,4624.62,4099.49,4628.72,4210.77,4234.87,4239.49,4313.33,4648.21,4408.21,2735
4450.77,4045.13,4289.74,4124.1,4319.49,4586.15,4067.69,4614.87,4206.15,4255.9,4290.77,4348.21,4774.87,4537.44,2738
4381.54,4106.15,4291.79,4155.38,4349.74,4614.36,4061.54,4597.95,4187.69,4205.64,4203.08,4290.77,4612.82,4411.28,2744
4360.0,4061.03,4352.31,4156.92,4378.97,4673.33,4112.82,4656.41,4233.33,4274.36,4254.87,4316.92,4653.85,4404.1,2778
4356.41,4055.9,4353.85,4157.95,4378.97,4670.77,4111.28,4663.08,4245.13,4275.9,4255.9,4317.44,4654.36,4411.79,2781
4352.82,4042.56,4316.41,4182.05,4409.74,4689.74,4144.62,4665.13,4251.28,4275.38,4262.56,4316.41,4663.59,4410.77,2782
4337.44,4055.38,4281.03,4124.1,4346.67,4627.69,4101.54,4641.03,4239.49,4257.95,4242.56,4306.67,4648.72,4395.38,2794
4429.23,4102.05,4321.03,4176.41,4348.21,4610.77,4057.95,4589.74,4197.95,4218.46,4229.23,4314.87,4665.64,4462.56,2801
4366.67,3941.54,4263.08,4083.08,4326.67,4591.79,4081.03,4635.9,4235.9,4269.23,4301.54,4340.0,4773.33,4478.46,2809
4327.69,3963.59,4257.44,4091.28,4328.72,4599.49,4094.87,4630.26,4223.59,4250.77,4244.62,4302.05,4677.44,4429.74,2813
4360.51,3994.87,4285.13,4124.1,4360.0,4645.64,4101.03,4643.59,4224.62,4276.41,4265.13,4315.38,4716.41,4466.67,2826
4328.72,3990.77,4276.41,4120.51,4363.08,4638.97,4092.82,4644.1,4231.79,4264.1,4241.54,4290.26,4680.51,4429.74,2838
4422.56,4054.36,4300.51,4151.28,4351.79,4616.41,4077.95,4609.74,4200.0,4267.18,4243.59,4329.23,4682.05,4469.74,2856
4337.95,4029.23,4296.41,4152.31,4359.49,4631.28,4098.46,4628.72,4208.72,4244.62,4234.36,4302.56,4634.87,4407.18,2861
4425.64,4122.05,4294.36,4167.69,4343.59,4613.85,4054.87,4585.13,4189.23,4218.97,4225.13,4304.1,4657.44,4457.95,2864
4392.31,4078.97,4353.33,4210.26,4435.38,4704.1,4152.82,4687.69,4270.77,4314.87,4296.92,4353.33,4711.28,4458.97,2879
4331.79,3978.97,4269.23,4106.67,4336.92,4605.13,4096.41,4621.03,4222.05,4251.28,4257.44,4310.77,4685.64,4429.74,2885
4316.92,4027.69,4289.74,4156.92,4379.49,4648.21,4102.56,4631.79,4216.41,4243.59,4217.95,4292.82,4637.44,4388.21,2893
4338.46,3975.9,4280.0,4112.82,4336.41,4614.87,4098.97,4643.59,4221.03,4247.18,4253.85,4325.13,4672.31,4416.41,2904
4295.38,4026.15,4282.56,4133.85,4380.0,4657.44,4116.41,4669.23,4256.92,4277.44,4232.31,4303.59,4648.72,4373.85,2907
4395.38,4040.0,4277.95,4127.18,4324.1,4603.08,4055.9,4609.23,4191.28,4239.49,4233.33,4302.05,4664.1,4463.59,2915
4350.77,4052.31,4343.08,4153.33,4366.67,4663.08,4110.77,4644.1,4223.08,4265.13,4250.26,4313.85,4651.79,4408.72,2918
4364.62,3987.69,4267.69,4124.62,4358.46,4605.64,4065.13,4595.38,4187.18,4248.21,4215.9,4295.38,4635.38,4424.62,2926
4448.21,4129.23,4327.18,4186.67,4345.13,4616.41,4066.15,4607.69,4183.59,4233.33,4215.38,4314.87,4662.05,4483.59,2953
4327.18,3971.79,4254.87,4094.36,4334.87,4607.69,4102.56,4628.72,4213.85,4245.13,4242.05,4296.41,4674.87,4420.0,2977
4379.49,4072.82,4353.33,4196.41,4411.79,4686.15,4136.41,4666.15,4252.31,4292.31,4283.59,4350.77,4697.95,4465.64,2990
4381.03,4083.08,4335.38,4201.54,4430.77,4720.0,4142.05,4701.54,4295.38,4329.74,4294.87,4355.9,4693.85,4445.64,3014
4358.97,4040.0,4326.15,4197.44,4411.79,4686.15,4139.49,4668.72,4250.26,4285.13,4273.33,4329.74,4677.95,4419.49,3029
4387.18,4005.13,4286.15,4131.28,4351.79,4625.13,4069.74,4604.1,4210.77,4273.33,4237.44,4306.15,4676.41,4449.74,3031
4446.15,4137.95,4324.62,4185.64,4347.69,4617.44,4066.15,4611.79,4193.33,4237.95,4217.95,4312.31,4662.05,4485.13,3049
4338.46,4039.49,4312.31,4152.82,4361.03,4649.74,4097.95,4642.05,4218.97,4254.87,4230.26,4296.92,4630.77,4383.08,3071
4396.41,4021.54,4278.97,4139.49,4316.92,4597.95,4068.72,4618.46,4213.33,4265.13,4220.51,4314.87,4720.51,4484.1,3076
4378.46,4087.18,4335.38,4195.9,4408.72,4706.15,4144.1,4690.26,4263.08,4307.69,4284.62,4355.9,4681.03,4429.74,3086
4473.85,4128.21,4309.23,4169.74,4331.28,4585.64,4069.23,4594.36,4178.97,4218.46,4237.44,4317.95,4687.18,4522.05,3094
4355.38,3994.87,4267.18,4105.64,4339.49,4611.79,4057.95,4589.23,4187.18,4225.13,4227.69,4288.72,4665.64,4421.54,3110
4369.74,4076.41,4328.21,4182.05,4400.51,4702.05,4140.0,4676.41,4255.38,4300.51,4280.0,4347.18,4676.92,4431.79,3116
4327.18,4021.54,4284.1,4137.44,4369.23,4654.36,4080.51,4643.08,4227.69,4272.31,4248.21,4316.41,4644.1,4394.87,3127
4323.08,4016.92,4280.51,4134.87,4363.59,4650.77,4084.1,4643.08,4229.23,4267.18,4247.18,4313.33,4638.97,4396.92,3128
4387.69,3993.33,4300.0,4133.85,4350.26,4621.03,4079.49,4601.03,4192.82,4255.38,4230.77,4316.92,4663.08,4445.64,3140
4333.85,4042.56,4326.15,4147.18,4364.62,4664.62,4110.77,4658.46,4242.05,4267.69,4245.13,4303.59,4648.72,4398.46,3143
4429.23,4126.15,4313.85,4185.13,4349.23,4624.1,4080.51,4622.56,4198.46,4227.18,4196.92,4300.0,4635.9,4460.0,3146
4352.82,4076.41,4292.82,4155.9,4346.15,4623.59,4115.38,4613.85,4216.92,4234.36,4205.64,4300.51,4597.95,4389.23,3148
4362.56,4065.13,4327.69,4183.59,4409.23,4677.44,4121.54,4652.31,4246.15,4290.77,4276.41,4330.77,4690.26,4442.56,3157
4395.9,4090.26,4357.95,4215.38,4436.92,4735.9,4158.46,4716.92,4300.0,4341.03,4319.49,4379.49,4713.85,4457.44,3159
4396.92,4022.05,4286.15,4118.97,4335.9,4615.38,4073.33,4606.15,4205.64,4238.46,4245.64,4311.28,4691.28,4462.56,3174
4372.31,3993.33,4297.95,4135.38,4330.77,4602.05,4100.51,4626.67,4197.95,4227.18,4252.31,4331.79,4673.33,4438.46,3183
4316.92,4068.21,4285.13,4156.92,4386.15,4646.15,4099.49,4657.95,4233.33,4260.51,4226.15,4300.51,4646.67,4377.95,3185
4421.03,4129.23,4298.97,4167.18,4344.62,4603.59,4050.26,4577.95,4174.87,4205.13,4210.77,4304.62,4636.41,4451.79,3186
4365.64,4067.18,4328.72,4184.62,4383.59,4676.92,4113.33,4658.46,4244.62,4281.03,4260.51,4332.31,4663.08,4423.59,3189
4380.0,3999.49,4292.82,4136.92,4348.21,4616.41,4081.03,4605.13,4210.77,4272.82,4242.56,4315.38,4671.28,4448.72,3199
4390.77,4067.69,4295.9,4149.23,4323.59,4602.05,4060.51,4609.74,4188.21,4224.1,4213.33,4307.69,4626.67,4448.21,3205
4357.44,3994.36,4273.85,4108.72,4334.87,4604.62,4058.46,4626.15,4232.82,4256.41,4247.18,4301.03,4688.72,4435.38,3213
4381.54,4008.72,4268.21,4136.41,4362.05,4602.56,4070.77,4594.87,4192.31,4239.49,4218.46,4290.26,4633.85,4431.79,3226
4342.56,4045.64,4323.59,4145.64,4367.69,4665.13,4109.74,4660.0,4241.03,4268.72,4243.59,4299.49,4653.33,4402.05,3228
4413.85,4113.33,4316.92,4170.26,4343.59,4599.49,4065.13,4592.82,4172.82,4203.08,4212.31,4315.38,4603.08,4455.9,3231
4336.92,4041.54,4298.46,4135.9,4363.08,4650.26,4092.82,4637.44,4212.82,4248.21,4234.87,4304.62,4629.74,4392.31,3241
4369.23,4072.82,4333.85,4186.15,4383.08,4676.41,4114.36,4666.15,4255.38,4288.72,4267.69,4340.51,4670.26,4428.72,3249
4327.69,4026.67,4295.38,4165.13,4386.15,4661.03,4109.23,4652.82,4236.41,4256.41,4210.77,4301.03,4628.72,4383.59,3252
