index,probability_gcforest,label_gcforest,probability_logistic,label_logistic,probability_mlp,label_mlp,probability_random_forest,label_random_forest,probability,label
941,0.756922665,1,0.583670626,0,0.531960479,1,0.860714286,1,0.520048358,0
946,0.833032358,1,0.61154219,0,0.581381136,0,0.5975,1,0.627838494,0
947,0.893036091,0,0.637469726,1,0.58905861,1,0.717685646,0,0.626363633,1
951,0.857976643,1,0.743927978,0,0.622263713,0,0.505952381,0,0.789598221,0
956,0.852651375,1,0.622023805,1,0.628293534,0,0.678571429,1,0.599866571,1
959,0.747154997,1,0.627928304,0,0.610930799,0,0.773809524,1,0.60756077,0
964,0.891234861,0,0.771843853,1,0.517889333,1,0.865922113,0,0.7616911,1
967,0.966075881,0,0.793737028,1,0.57468025,0,0.774014483,0,0.802375158,1
968,0.807174869,1,0.945965741,1,0.922697161,1,0.575,0,0.984753532,1
970,0.83429165,1,0.506884989,0,0.717899877,0,0.596428571,0,0.524918676,0
974,0.860918243,1,0.677120807,1,0.627299357,0,0.908333333,1,0.670668066,1
975,0.768188628,1,0.854199815,0,0.60699353,0,0.817857143,0,0.881198325,0
976,0.895541748,0,0.506033325,1,0.565260706,1,0.520238095,1,0.566882352,1
986,0.720270781,0,0.980553498,1,0.607947969,0,0.921103896,0,0.990260759,1
987,0.547515044,0,0.901916753,0,0.595168094,0,0.616666667,0,0.918406405,0
990,0.545045506,1,0.785366635,1,0.55323039,0,0.741071429,1,0.824264635,1
992,0.791759919,0,0.98756446,0,0.672384019,0,0.904761905,1,0.992535225,0
993,0.892466446,1,0.907120734,0,0.535224927,0,0.964285714,1,0.925713842,0
996,0.87682066,1,0.84205977,0,0.52109609,0,0.888095238,1,0.844910997,0
1006,0.576448736,1,0.830692749,0,0.673408442,0,0.538571429,0,0.821454073,0
1008,0.821799325,1,0.612889098,0,0.623381327,0,0.685714286,0,0.705443235,0
1014,0.938087722,0,0.580277495,1,0.59581845,0,0.911777559,0,0.548924461,1
1016,0.785398582,1,0.999918738,1,0.987168059,1,0.635714286,0,0.999999999,1
1022,0.776242784,0,0.550532195,1,0.539211454,0,0.575,1,0.631651291,1
1023,0.596272928,1,0.688068853,0,0.651951893,0,0.517857143,0,0.715993854,0
1024,0.801788026,1,0.548244268,1,0.544358405,0,0.596428571,0,0.593994347,1
1025,0.870920292,0,0.844220968,0,0.563256879,0,0.838073246,0,0.863855404,0
1027,0.802651627,1,0.561902646,0,0.538415235,1,0.701428571,1,0.581268149,0
1029,0.827849323,1,0.594430701,1,0.501738342,0,0.779761905,1,0.611149226,1
1032,0.944821567,0,0.578405907,1,0.54247649,0,0.931785079,0,0.562486551,1
1034,0.941736084,0,0.943554977,0,0.564398683,1,0.95549152,0,0.946310889,0
1035,0.892675553,0,0.752809086,0,0.720945679,0,0.554306723,0,0.787016749,0
1039,0.871489778,0,0.557907342,1,0.528761438,0,0.664285714,1,0.515660713,1
1041,0.592990603,0,0.66354838,0,0.558027005,1,0.874047619,1,0.647027631,0
1043,0.783714905,0,0.993500355,0,0.588498187,0,0.782142857,1,0.995810016,0
1046,0.503421263,0,0.87667248,0,0.597021354,0,0.739285714,1,0.911685625,0
1047,0.757151254,0,0.992024146,0,0.609485004,0,0.871428571,1,0.994684294,0
1056,0.854070713,1,0.623260522,0,0.54278832,0,0.978571429,1,0.657920749,0
1058,0.796229467,1,0.838688883,0,0.61962021,0,0.692857143,1,0.852421322,0
1062,0.811707813,0,0.595527805,0,0.571202391,0,0.78007256,0,0.55697755,0
1064,0.766648113,1,0.507255847,1,0.586270821,0,0.893452381,1,0.545197766,1
1066,0.806234785,1,0.593454307,0,0.517269771,1,0.572619048,1,0.574903625,0
1071,0.938195774,0,0.50763444,1,0.569711043,0,0.951644478,0,0.531067301,0
1072,0.838934762,0,0.500568883,0,0.556388769,0,0.923947664,0,0.512877837,0
1074,0.920161103,0,0.713165684,1,0.534074307,1,0.617307838,0,0.775678203,1
1077,0.891884987,1,0.902102743,1,0.824817128,1,0.810714286,0,0.961176145,1
1081,0.656042374,1,0.98496452,1,0.566081265,1,0.668452381,0,0.991946472,1
1086,0.905639019,0,0.530873251,0,0.524692389,0,0.953888414,0,0.515333595,0
1087,0.932923298,0,0.837427147,0,0.505820789,1,0.963252699,0,0.887152232,0
1089,0.937736749,0,0.568676238,0,0.548094714,0,0.749360618,0,0.576785476,0
1097,0.829162703,1,0.517068677,0,0.705884559,0,0.733333333,1,0.556587154,0
1100,0.845624637,1,0.926211166,0,0.798869479,0,0.523992674,1,0.9368654,0
1105,0.85540802,1,0.907678563,1,0.894494028,1,0.664285714,0,0.97715355,1
1107,0.83854546,1,0.745632959,0,0.524309698,1,0.928571429,1,0.789337468,0
1111,0.766481685,0,0.623870552,0,0.538244855,0,0.740506454,1,0.676713846,0
1115,0.773700937,0,0.755262685,0,0.538458637,1,0.558333333,1,0.691358515,0
1121,0.733888405,1,0.905239711,0,0.715616764,0,0.657142857,1,0.893661891,0
1125,0.923469592,0,0.721211634,0,0.675259258,0,0.609896891,0,0.728061485,0
1127,0.935490015,0,0.933855036,0,0.523350315,1,0.88375445,0,0.95201033,0
1136,0.826351029,0,0.612494903,0,0.557385575,0,0.749114868,0,0.626523408,0
1139,0.845426279,1,0.527794921,0,0.642582646,0,0.957142857,1,0.589508166,0
1141,0.750570131,1,0.941328822,0,0.712278514,0,0.789489796,0,0.958844507,0
1148,0.845902143,1,0.695141818,0,0.599438366,0,0.637914001,0,0.725096402,0
1150,0.769497014,1,0.650393526,1,0.638204806,0,0.782142857,0,0.534793089,1
1152,0.821506366,0,0.930757651,0,0.516247309,0,0.767336568,1,0.947764914,0
1154,0.705434335,1,0.767646743,0,0.606140612,0,0.617857143,0,0.79375548,0
1160,0.803435611,0,0.573994039,1,0.698563072,0,0.814801148,0,0.550487745,1
1163,0.775289442,1,0.864089987,0,0.631865692,0,0.85,1,0.894092153,0
1165,0.811796421,1,0.928592179,0,0.534266605,0,0.932142857,1,0.940095424,0
1166,0.801524135,0,0.559255538,1,0.705884549,0,0.830267682,0,0.513553101,1
1170,0.791907193,0,0.883896205,0,0.608282865,0,0.706469768,0,0.907736358,0
1172,0.783974375,0,0.674964399,1,0.52870928,1,0.879871795,1,0.745099066,1
1173,0.788212281,1,0.540737407,0,0.53815167,0,0.569047619,1,0.519362537,1
1174,0.941669047,0,0.552770974,0,0.652504388,0,0.812722083,0,0.515257324,1
1180,0.875333165,0,0.700662493,0,0.545306533,0,0.515800619,1,0.751388636,0
1185,0.751879118,0,0.802182467,1,0.616414084,0,0.602694748,0,0.771292276,1
1189,0.754749978,0,0.704471268,1,0.556149786,1,0.894047619,0,0.765532417,1
1192,0.842206454,1,0.865042998,0,0.603705274,0,0.796428571,1,0.897932009,0
1194,0.605407666,0,0.802140256,0,0.711261295,0,0.789285714,1,0.768638588,0
1195,0.931961939,0,0.53000641,0,0.530606097,0,0.90566805,0,0.530613325,0
1196,0.727560208,1,0.862938216,0,0.626007777,0,0.647619048,1,0.899907138,0
1198,0.848140577,1,0.613607741,1,0.578308242,0,0.761904762,0,0.634209307,1
1199,0.883986546,1,0.999971043,1,0.994279886,1,0.828571429,0,1,1
1201,0.574768729,0,0.94274605,0,0.656417542,0,0.839285714,1,0.960948861,0
1206,0.845575715,1,0.651473944,0,0.609968889,0,0.853571429,1,0.67764951,0
1207,0.806588103,1,0.569269682,1,0.511043141,0,0.897619048,1,0.622081718,1
1209,0.599874865,0,0.878705361,0,0.653469135,0,0.607142857,0,0.908196306,0
1210,0.757744296,1,0.553402351,0,0.522318712,1,0.810714286,1,0.565318234,0
1211,0.892466446,1,0.963316369,1,0.550291113,1,0.544642857,1,0.982294333,1
1214,0.842678942,1,0.690985685,0,0.570707709,0,0.9,1,0.643383806,0
1218,0.82532069,1,0.812883579,0,0.726487956,0,0.645238095,1,0.772057879,0
1223,0.789875835,0,0.985863967,0,0.578085368,0,0.682142857,1,0.991672452,0
1225,0.810311778,1,0.838186267,1,0.576087828,0,0.807142857,0,0.772461694,1
1226,0.77857581,1,0.850159002,0,0.668158175,0,0.935714286,0,0.919687564,0
1230,0.805298274,1,0.733800216,0,0.565097401,0,0.65952381,0,0.718339248,0
1231,0.914319621,0,0.633331418,1,0.522200902,1,0.882190226,0,0.613294422,1
1232,0.836365176,0,0.692102554,0,0.539143755,0,0.918456639,0,0.718472824,0
1238,0.822453121,0,0.525945506,0,0.552110156,0,0.730413066,0,0.508344057,0
1240,0.593704353,1,0.881561702,0,0.575584758,0,0.664285714,1,0.885063107,0
1242,0.963432309,1,0.635452591,1,0.6510814,0,0.885714286,1,0.656662087,1
1244,0.877721583,0,0.776211366,0,0.696393653,0,0.704133096,1,0.749408594,0
1251,0.796134284,1,0.80648581,0,0.509679048,1,0.560119048,0,0.796904735,0
1259,0.967293369,1,0.570377591,1,0.569082996,0,0.685714286,0,0.642458639,1
1260,0.597240567,0,0.724044918,1,0.538233195,1,0.964285714,0,0.784533579,1
1262,0.842213119,1,0.775509291,0,0.528791739,1,0.95,1,0.799484061,0
1266,0.733404364,1,0.734246488,0,0.693718612,0,0.73452381,1,0.749400461,0
1267,0.831709262,0,0.639623087,1,0.527784782,0,0.966781114,0,0.645141139,1
1268,0.566719913,0,0.978150284,1,0.505743518,0,0.666071429,0,0.987714138,1
1270,0.527243802,0,0.82248869,0,0.508789022,0,0.600238095,1,0.818151075,0
1282,0.712411451,0,0.947673578,0,0.687555862,0,0.907142857,1,0.960192794,0
1287,0.841244419,1,0.710192814,0,0.556634437,0,0.870238095,1,0.724892155,0
1288,0.865543267,1,0.527731334,1,0.572384299,1,0.814880952,1,0.573951798,1
1289,0.511456446,0,0.649908357,0,0.608205801,0,0.703571429,0,0.669864738,0
1290,0.823940896,0,0.690244314,1,0.547046097,0,0.772353063,0,0.641963181,1
1291,0.795959718,1,0.724173136,0,0.573708434,0,0.641666667,1,0.640286802,0
1293,0.827724,0,0.665655673,0,0.525348134,0,0.754166667,1,0.716167997,0
1304,0.802103896,0,0.976924922,0,0.715538089,0,0.629761905,1,0.987464111,0
1305,0.883738336,0,0.856276496,0,0.697266545,0,0.683237496,0,0.915639762,0
1306,0.833548623,1,0.631622828,1,0.792690477,1,0.654761905,0,0.798689399,1
1308,0.925528302,0,0.542548543,0,0.537765226,0,0.919238611,0,0.550799724,0
1309,0.769497014,1,0.768084735,0,0.652749854,0,0.648214286,0,0.852498876,0
1311,0.584369413,0,0.866753024,0,0.526072955,0,0.720238095,0,0.868655718,0
1315,0.771971122,0,0.512267449,0,0.591864007,0,0.791804031,0,0.582933958,0
1316,0.520696869,1,0.87789498,0,0.632054929,0,0.580952381,1,0.885555658,0
1319,0.83231261,0,0.784186098,0,0.54170313,0,0.579150216,1,0.847837315,0
1321,0.760142897,0,0.767443719,1,0.516581842,1,0.877142857,0,0.817445738,1
1323,0.809120798,1,0.740662192,1,0.507685298,1,0.848809524,1,0.762662634,1
1328,0.841376317,1,0.792569585,0,0.811094316,0,0.661309524,1,0.805303262,0
1329,0.710859195,1,0.515846954,1,0.502460309,1,0.78452381,1,0.525229813,0
1331,0.817533452,1,0.722694922,0,0.605029671,0,0.802380952,1,0.707309665,0
1333,0.793304069,1,0.852603608,0,0.583365769,0,0.775,1,0.895997357,0
1334,0.880025095,0,0.764775713,0,0.549951319,0,0.575741102,1,0.733271486,0
1336,0.818319471,1,0.729464205,0,0.53299817,0,0.712142857,1,0.758335936,0
1338,0.85706387,1,0.705370033,0,0.623570823,0,0.875714286,1,0.650824113,0
1339,0.88135031,0,0.544149243,0,0.539353201,1,0.555372836,0,0.61770593,0
1345,0.846246237,1,0.794127139,0,0.645193559,0,0.506666667,1,0.810981322,0
1348,0.932856673,0,0.720691545,1,0.555883503,1,0.763807048,0,0.718429903,1
1350,0.852390293,1,0.958329644,0,0.65862378,0,0.560714286,0,0.957905165,0
1352,0.505338542,0,0.972009086,0,0.676221866,0,0.614285714,1,0.981546194,0
1353,0.828404071,1,0.80388931,0,0.598295025,0,0.653571429,1,0.839616276,0
1354,0.818464839,1,0.584632596,0,0.689990893,1,0.938095238,0,0.509999785,1
1355,0.854766876,1,0.911314596,0,0.712749256,1,0.635714286,1,0.897650624,0
1356,0.783889002,0,0.641367122,0,0.554518171,1,0.816793794,0,0.697239512,0
1357,0.574931332,0,0.579164486,1,0.575126709,0,0.892857143,1,0.571394082,1
1358,0.78432577,0,0.527929823,0,0.644392364,0,0.784988374,0,0.556550505,0
1367,0.828061405,1,0.909544508,0,0.646575297,0,0.782142857,1,0.930415933,0
1370,0.932984771,0,0.711759536,0,0.556647901,0,0.803022172,0,0.705716802,0
1371,0.768451099,0,0.749788392,0,0.586757892,0,0.878422877,0,0.770830874,0
1375,0.659801144,1,0.894352288,0,0.558904748,0,0.52797619,1,0.88623612,0
1382,0.833764375,1,0.937635675,0,0.745516522,0,0.835368203,0,0.952847401,0
1383,0.848786112,1,0.764039865,0,0.610205868,0,0.579166667,1,0.776001267,0
1389,0.855200955,1,0.785717028,0,0.589779651,0,0.78452381,1,0.816124439,0
1398,0.770265506,1,0.737021521,1,0.641415126,1,0.633809524,0,0.822907181,1
1400,0.777461012,0,0.698279065,1,0.540072222,0,0.79762004,0,0.690611589,1
1410,0.873655262,0,0.640710523,0,0.675574141,1,0.78489223,1,0.575586955,0
1413,0.783714905,0,0.79677374,1,0.664595718,0,0.862517546,0,0.755688233,1
1416,0.588894932,0,0.843189142,0,0.55540518,0,0.520238095,1,0.879191561,0
1417,0.560427399,0,0.571639774,0,0.604410585,0,0.830357143,0,0.627233999,0
1419,0.777209597,0,0.820760578,0,0.644388527,0,0.508832847,1,0.86255854,0
1420,0.884342773,0,0.532008473,0,0.563302273,0,0.838973119,0,0.607847348,0
1422,0.875702992,0,0.998073001,0,0.95387798,0,0.581071429,1,0.999434185,0
1425,0.967317768,0,0.604156433,1,0.568962743,0,0.760988137,0,0.616298405,1
1426,0.824506439,0,0.897462105,0,0.700183605,0,0.739842857,1,0.938871441,0
1431,0.588894932,0,0.762983645,1,0.527457315,0,0.65,0,0.790081501,1
1441,0.725959014,0,0.802847773,1,0.575307279,0,0.985714286,0,0.836496195,1
1453,0.840185254,0,0.948753153,0,0.773034294,0,0.61932277,1,0.978372125,0
1454,0.794200195,1,0.964364553,0,0.570214778,0,0.519285714,1,0.933199047,0
1459,0.776091601,0,0.891358753,0,0.551867472,0,0.808488613,1,0.932611858,0
1462,0.798744289,0,0.775180785,0,0.556764772,0,0.520695971,1,0.816672591,0
1465,0.698908457,0,0.631644417,0,0.630440352,0,0.607218045,1,0.696835067,0
1468,0.824044604,1,0.623187011,1,0.629978036,1,0.828571429,0,0.704546576,1
1469,0.848140577,1,0.729539947,0,0.676739784,0,0.754761905,0,0.746749692,0
1477,0.789259157,0,0.978639898,0,0.639551119,0,0.864285714,1,0.98587705,0
1478,0.917846641,0,0.825718226,0,0.565319265,0,0.812710655,0,0.859781793,0
1479,0.806234785,1,0.670695171,0,0.541452498,0,0.876190476,0,0.778463841,0
1480,0.790964152,1,0.994257978,1,0.942334308,1,0.80297619,0,0.99999275,1
1484,0.773923095,0,0.61510333,0,0.52069182,1,0.533333333,1,0.614464302,0
1488,0.598905253,0,0.523072707,1,0.530628921,1,0.507142857,1,0.551160077,1
1490,0.888399979,1,0.999856583,1,0.986304294,1,0.971428571,0,0.999999998,1
1492,0.854070713,1,0.974541278,0,0.675226512,0,0.942857143,1,0.981750211,0
1494,0.788100354,1,0.921118524,0,0.585677563,0,0.692857143,0,0.915409277,0
1495,0.792458817,1,0.511699804,0,0.728660792,1,0.754761905,0,0.593906374,1
1499,0.887634992,1,0.992632021,1,0.915016776,1,0.808928571,0,0.999983288,1
1502,0.923784341,0,0.599590635,0,0.577063684,0,0.616210202,0,0.595974606,0
1505,0.95815103,0,0.500332564,1,0.662818886,0,0.915333824,0,0.521324738,0
1507,0.881978869,0,0.9534784,0,0.71186132,0,0.723885731,1,0.949120039,0
1515,0.820149982,1,0.744003629,0,0.571650588,0,0.67952381,0,0.725939337,0
1516,0.81698794,1,0.533331917,0,0.524100769,1,0.714285714,0,0.539619906,1
1518,0.942850512,0,0.630137644,1,0.67975517,0,0.855256314,0,0.608863814,1
1520,0.771478703,0,0.768738524,1,0.531591225,0,0.92292047,0,0.765931067,1
1522,0.890528348,1,0.992515269,1,0.940892341,1,0.628571429,0,0.999983853,1
1531,0.755067169,0,0.793361985,0,0.641273939,0,0.870238095,1,0.75733097,0
1532,0.939878492,0,0.655565388,0,0.570906455,1,0.589913834,0,0.654632683,0
1534,0.843967614,1,0.715749158,0,0.503869315,0,0.914285714,1,0.669504533,0
1535,0.766561792,0,0.966439715,0,0.708115731,0,0.522534014,1,0.968631387,0
1542,0.93921106,0,0.578761423,0,0.602173427,0,0.598979961,1,0.5320505,0
1544,0.665829983,1,0.774955434,0,0.561452331,1,0.778571429,1,0.774539191,0
1547,0.889674779,1,0.68026726,1,0.539814505,0,0.878571429,1,0.823113275,1
1548,0.943081682,0,0.85900391,0,0.558883719,0,0.690454634,0,0.877828534,0
1549,0.66952547,0,0.985006665,1,0.564688083,1,0.621428571,0,0.992413394,1
1551,0.939607494,0,0.664711392,1,0.535189767,0,0.841500786,0,0.574805272,1
1560,0.853330709,1,0.652481133,0,0.564082506,1,0.632142857,1,0.582333251,0
1561,0.879270408,0,0.984786301,0,0.641326011,0,0.869285714,1,0.990437236,0
1565,0.911895878,0,0.792528694,0,0.521212574,0,0.817770579,0,0.796748898,0
1566,0.913168901,0,0.615897873,1,0.60997424,0,0.966760746,0,0.574413186,1
1568,0.798787261,1,0.54885141,0,0.515118668,0,0.739285714,0,0.518594524,0
1569,0.734594582,1,0.710813384,0,0.587526623,0,0.94047619,1,0.647785076,0
1570,0.82067482,0,0.719357536,1,0.537977441,1,0.918393923,0,0.745530605,1
1573,0.911769986,0,0.726979005,0,0.554016185,1,0.934543627,0,0.744595403,0
1583,0.780765591,1,0.667264307,1,0.566046078,0,0.919047619,1,0.676553432,1
1584,0.784894927,1,0.787968651,0,0.525332281,1,0.698214286,0,0.750268513,0
1589,0.788151046,1,0.996821456,1,0.952659804,1,0.613095238,1,0.99999762,1
1591,0.890230775,1,0.513203908,1,0.557179862,0,1,1,0.552664437,1
1592,0.78386546,1,0.547469513,0,0.610342242,0,0.535714286,1,0.552082449,0
1594,0.516206696,1,0.902751409,0,0.664885542,0,0.707142857,0,0.922877531,0
1596,0.890230775,1,0.778943535,0,0.572401907,0,0.556785714,0,0.782713078,0
1598,0.70033845,1,0.51415034,1,0.585026491,0,0.9,1,0.5665819,1
1601,0.588894932,0,0.725455473,0,0.58968469,0,0.897142857,1,0.695682731,0
1602,0.955572979,0,0.694278566,1,0.592323119,1,0.5557461,0,0.710987729,1
1605,0.874919804,0,0.6114807,0,0.513542772,0,0.633347043,1,0.65260394,0
1607,0.848360232,1,0.934525071,0,0.560947081,0,0.838095238,1,0.950088527,0
1611,0.789628582,1,0.729432772,0,0.545306714,0,0.910714286,1,0.656252732,0
1614,0.833969199,0,0.554739056,0,0.566321982,0,0.870595238,1,0.537446088,0
1615,0.899001953,0,0.683083968,1,0.607685496,0,0.936916605,0,0.644358267,1
1617,0.81038747,1,0.705603175,0,0.534855274,0,0.505714286,1,0.711317416,0
1621,0.776508256,1,0.802929007,1,0.602758076,1,0.642857143,1,0.861825662,1
1625,0.839113833,1,0.555792066,0,0.542189266,0,0.846428571,1,0.5127773,0
1626,0.797051684,1,0.543102539,0,0.507888645,1,0.705357143,1,0.578075363,0
1628,0.851155236,1,0.709088219,0,0.547446882,1,0.788095238,1,0.778698263,0
1633,0.537735142,1,0.721522577,0,0.539698168,0,0.778571429,1,0.766225955,0
1635,0.885655716,1,0.999965488,1,0.991939142,1,0.755952381,0,1,1
1646,0.920766022,0,0.87847698,0,0.60297008,0,0.62275082,0,0.876970938,0
1649,0.806584058,1,0.744240172,0,0.63760904,0,0.591666667,1,0.75110956,0
1655,0.767420566,0,0.51086215,0,0.546416924,0,0.880253972,0,0.536121209,0
1657,0.78118602,0,0.963491864,0,0.548033784,0,0.9,1,0.972611679,0
1660,0.811792638,1,0.542060309,0,0.527721596,0,0.504761905,0,0.530035874,0
1661,0.782658202,0,0.912924327,0,0.779703903,0,0.500714286,0,0.934403604,0
1662,0.807052605,1,0.997567456,1,0.941216293,1,0.547619048,1,0.999998102,1
1663,0.778142029,1,0.655921491,1,0.566550582,0,0.645238095,1,0.708643652,1
1665,0.911594391,1,0.839442034,0,0.623069151,0,0.530952381,0,0.842885229,0
1668,0.782544801,0,0.910152659,0,0.587925071,0,0.888095238,0,0.939027956,0
1671,0.595457494,0,0.987525506,1,0.557083493,1,0.892532468,0,0.993882862,1
1674,0.88510705,0,0.974364294,0,0.74264596,0,0.610166457,0,0.977003493,0
1676,0.784894927,1,0.986208562,1,0.926642624,1,0.770238095,0,0.995645165,1
1686,0.781470995,1,0.91978309,1,0.535704276,1,0.835714286,0,0.879619817,1
1691,0.76185962,0,0.672824335,1,0.551650481,1,0.565354288,1,0.652926541,1
1692,0.941371449,0,0.557602993,0,0.521019861,1,0.854587147,0,0.5,1
1693,0.954380794,0,0.631002193,0,0.672583834,1,0.680434648,1,0.555786545,0
1694,0.794200195,1,0.994368099,1,0.554366689,0,0.645833333,1,0.999982782,1
1695,0.890230775,1,0.965907614,0,0.597073172,0,0.970238095,1,0.964213077,0
1696,0.867599602,0,0.795724205,0,0.50192558,1,0.682459395,0,0.822878035,0
1697,0.845734209,1,0.86786502,1,0.521412511,0,0.744047619,1,0.891798724,1
1698,0.790410598,0,0.981091483,0,0.596677902,0,0.922619048,1,0.987287723,0
1707,0.816933098,1,0.776033637,0,0.543563581,0,0.978571429,1,0.821882166,0
1709,0.951820247,0,0.57677182,0,0.585757068,0,0.986029885,0,0.557782555,0
1710,0.727307797,0,0.999699192,0,0.942529857,0,0.891428571,1,0.999899627,0
1712,0.847906793,1,0.744936164,0,0.670728815,0,0.652380952,1,0.849064082,0
1713,0.879869211,0,0.914425372,0,0.746066474,0,0.504910972,0,0.906055424,0
1720,0.776829331,0,0.741077434,0,0.55323197,0,0.775112486,1,0.773036387,0
1723,0.798455064,1,0.796575459,0,0.527665114,0,0.711904762,0,0.761836375,0
1725,0.885827752,1,0.949290305,1,0.930012069,1,0.878571429,0,0.982548012,1
1726,0.851736074,1,0.981579425,0,0.64958886,0,0.755952381,1,0.984978017,0
1732,0.558398339,1,0.617833307,0,0.603980936,0,0.680952381,1,0.630765978,0
1735,0.909203459,0,0.697952405,0,0.511539365,1,0.684102833,0,0.676506701,0
1736,0.785177457,1,0.900744647,1,0.878752218,1,0.939285714,0,0.965695944,1
1745,0.809336059,1,0.5939561,0,0.556806116,0,0.814285714,1,0.578601399,0
1749,0.784325947,0,0.989809581,0,0.658793665,0,0.770833333,1,0.994332307,0
1753,0.784847437,0,0.537917658,1,0.601949658,0,0.521911957,1,0.580102644,1
1755,0.930124476,0,0.601876753,1,0.653225745,0,0.946550846,0,0.537080901,1
1756,0.875557729,1,0.998039661,1,0.866113121,1,0.630952381,1,0.999998613,1
1758,0.656042374,1,0.991207488,1,0.566403784,0,0.844318182,0,0.99615598,1
1759,0.728336559,0,0.884523923,1,0.571280905,0,0.953246753,0,0.933193435,1
1766,0.885655716,1,0.983794563,1,0.93159053,1,0.961904762,0,0.99441122,1
1770,0.895637625,0,0.711185899,0,0.551414789,1,0.906369221,0,0.754180506,0
1772,0.823260301,1,0.562368835,0,0.577312233,0,0.735714286,1,0.562757399,0
1774,0.891884987,1,0.998417301,1,0.967818185,1,0.871428571,0,0.9999996,1
1777,0.854070713,1,0.876340636,0,0.570744625,0,0.789285714,1,0.903875002,0
1780,0.727607924,0,0.934426877,1,0.614749699,0,0.85,0,0.966010324,1
1783,0.731602942,0,0.505160382,1,0.520824147,0,0.770238095,0,0.52266439,1
1785,0.94245831,0,0.699942449,1,0.519452669,0,0.749903322,0,0.670162776,1
