AF3,F7,F3,FC5,T7,P7,O1,02,P8,T8,FC6,F4,F8,AF4,index,label,probability
4292.82,4048.72,4261.54,4148.72,4364.62,4637.95,4085.64,4641.54,4206.67,4231.28,4202.05,4273.33,4579.49,4324.62,319.0,0,0.886852087211196
4296.92,3992.82,4265.64,4135.38,4348.72,4629.23,4081.54,4631.28,4200.0,4233.85,4205.64,4284.62,4614.36,4358.46,320.0,0,0.8697923546997456
4281.54,4014.36,4279.49,4123.08,4347.69,4615.38,4079.49,4623.59,4193.85,4219.49,4195.38,4285.64,4586.67,4344.62,321.0,0,0.7214895821348601
4366.15,4030.26,4316.41,4162.05,4391.79,4657.95,4113.33,4662.05,4250.26,4268.72,4214.87,4318.46,4622.05,4403.08,322.0,1,0.9215160687964377
4318.46,4010.77,4272.31,4120.0,4355.38,4632.82,4110.77,4635.9,4222.05,4244.1,4227.69,4296.92,4612.31,4382.05,323.0,1,0.8079465162722647
4454.36,4124.1,4280.51,4160.0,4328.72,4590.26,4067.18,4600.0,4181.03,4209.74,4225.64,4309.74,4659.49,4477.95,324.0,0,0.9580837505114506
4311.28,4001.54,4272.82,4133.85,4358.97,4641.03,4088.21,4644.1,4206.15,4244.1,4224.62,4289.23,4636.92,4369.23,328.0,0,0.700688143519084
4292.31,4004.62,4253.33,4124.1,4352.31,4625.13,4062.56,4614.36,4208.72,4240.51,4212.31,4274.87,4608.21,4353.33,330.0,0,0.8577880321450382
4289.74,3987.18,4247.18,4091.79,4321.03,4614.87,4055.9,4615.38,4194.36,4229.23,4193.85,4274.87,4593.85,4349.74,333.0,1,0.6325100751653945
4229.74,4046.67,4247.18,4148.72,4338.97,4613.85,4053.85,4592.82,4177.95,4203.59,4141.54,4237.95,4506.67,4261.03,336.0,0,0.9142409755038168
4330.26,4051.28,4275.38,4120.51,4346.67,4630.77,4121.54,4626.15,4210.26,4241.54,4233.33,4307.18,4632.82,4387.18,339.0,1,0.8363256435572519
4309.23,4006.67,4265.64,4119.49,4331.79,4613.85,4049.23,4611.79,4205.64,4235.38,4226.67,4285.64,4623.59,4372.82,340.0,1,0.6498112739643767
4375.9,4071.79,4342.05,4194.36,4419.49,4693.85,4142.05,4690.77,4276.92,4304.1,4283.59,4345.64,4696.41,4452.31,341.0,1,0.7174145766895674
4320.51,4012.82,4275.38,4123.59,4358.46,4638.46,4113.85,4627.69,4207.18,4242.56,4229.74,4290.77,4627.18,4396.41,343.0,1,0.7906998053587787
4306.67,4008.21,4276.92,4142.05,4343.08,4602.05,4084.1,4631.79,4218.97,4237.44,4225.13,4293.33,4631.79,4371.79,347.0,0,0.7028386838982188
4235.38,4003.59,4246.67,4140.51,4343.08,4618.97,4066.67,4598.97,4189.74,4196.92,4145.13,4255.38,4530.26,4285.64,350.0,0,0.8126692890305343
4225.13,4061.54,4236.41,4150.26,4333.85,4609.23,4055.9,4587.69,4172.82,4193.85,4128.21,4225.64,4495.9,4247.69,352.0,0,0.8985622944783717
4324.1,4069.23,4291.79,4167.69,4375.38,4647.18,4087.69,4635.38,4198.97,4222.56,4208.21,4282.56,4599.49,4368.72,353.0,0,0.7507454277455471
4292.31,3985.64,4262.05,4118.97,4322.05,4604.62,4075.9,4603.08,4192.31,4215.9,4198.97,4283.59,4599.49,4350.26,355.0,0,0.6755620466284987
4289.23,3993.33,4261.03,4111.28,4334.87,4612.31,4047.18,4621.54,4200.0,4243.08,4195.9,4272.82,4602.05,4354.87,358.0,1,0.7735276598829517
4301.03,4007.18,4260.0,4124.62,4352.82,4626.67,4062.05,4622.56,4214.87,4247.69,4214.36,4282.56,4614.87,4358.97,361.0,0,0.7293054476564886
4308.21,4017.44,4251.79,4121.03,4343.59,4632.31,4074.87,4595.9,4190.26,4242.05,4201.54,4277.44,4606.67,4373.85,362.0,0,0.8628403611272264
4300.0,4063.59,4272.82,4131.28,4361.54,4630.26,4066.67,4603.08,4206.15,4238.97,4192.82,4272.31,4613.33,4357.95,364.0,0,0.8922415625725191
4273.85,4024.1,4249.23,4136.92,4326.67,4602.56,4068.21,4604.1,4171.79,4183.59,4167.69,4256.92,4565.64,4320.51,367.0,0,0.773443060557252
4271.79,4000.51,4256.92,4133.85,4353.33,4629.23,4075.38,4613.85,4197.44,4221.54,4191.28,4264.62,4604.1,4334.87,368.0,0,0.8039150005445292
4317.44,4030.26,4248.72,4123.59,4318.46,4590.77,4055.38,4595.38,4169.74,4201.03,4169.74,4261.03,4583.08,4365.64,369.0,1,0.6594758682417303
4275.38,3987.69,4246.67,4102.05,4337.95,4614.87,4054.87,4598.46,4176.92,4213.33,4191.28,4256.41,4590.77,4321.54,370.0,0,0.5363110301832061
4303.59,3987.69,4263.59,4136.92,4334.36,4615.9,4072.31,4593.33,4196.92,4232.31,4201.54,4289.23,4615.9,4360.51,372.0,0,0.5910767197226463
4294.36,4016.41,4247.18,4126.15,4343.08,4622.56,4070.77,4596.92,4196.41,4230.26,4191.28,4277.44,4590.26,4379.49,374.0,0,0.7115333386921121
4360.51,4016.92,4263.59,4121.03,4316.41,4605.13,4062.56,4614.87,4201.54,4239.49,4234.87,4297.95,4651.79,4428.21,375.0,1,0.8267621315674303
4430.26,4091.79,4288.21,4173.85,4337.44,4607.18,4068.21,4577.44,4165.64,4238.46,4229.23,4308.21,4656.92,4472.31,380.0,0,0.8765349430890585
4360.51,4047.69,4357.44,4152.31,4371.79,4666.67,4106.67,4655.9,4235.38,4274.36,4257.44,4330.77,4664.62,4418.97,381.0,0,0.8212400852722647
4287.69,3970.77,4238.97,4077.44,4327.18,4608.72,4096.92,4625.13,4202.56,4222.56,4169.74,4288.72,4604.62,4354.87,382.0,1,0.6831994615928754
4269.74,4016.41,4248.72,4104.1,4334.87,4617.44,4047.69,4598.46,4191.28,4228.21,4197.95,4269.74,4617.95,4341.03,384.0,1,0.7393972885776081
4287.18,3997.44,4271.79,4125.13,4343.59,4622.05,4063.08,4611.28,4202.05,4224.62,4196.41,4272.82,4604.1,4348.21,385.0,0,0.791596248206107
4225.13,4061.54,4248.21,4153.33,4346.15,4617.44,4055.38,4597.95,4191.28,4207.18,4139.49,4235.38,4494.87,4250.26,387.0,0,0.8819017327073791
4300.51,4013.33,4253.85,4109.74,4352.82,4625.64,4059.49,4609.74,4205.64,4245.13,4211.28,4276.41,4611.79,4362.56,389.0,0,0.7645786585826972
4275.9,4002.05,4249.74,4118.46,4333.85,4611.79,4054.87,4599.49,4187.69,4205.13,4176.92,4260.51,4570.77,4323.08,391.0,0,0.6569617871806616
4320.0,4002.56,4267.69,4105.13,4332.31,4613.33,4060.0,4614.36,4208.21,4230.77,4202.05,4280.51,4614.36,4376.41,392.0,1,0.7056543728524174
4391.79,4008.72,4257.95,4123.08,4351.79,4607.69,4075.9,4585.13,4177.44,4233.85,4228.21,4295.9,4657.95,4451.79,395.0,1,0.7486992974300255
4271.28,3985.64,4250.26,4107.18,4330.77,4611.28,4076.92,4600.0,4199.49,4219.49,4193.85,4267.18,4579.49,4317.95,397.0,0,0.7651401527633588
4333.33,3968.21,4262.05,4089.23,4328.21,4603.08,4091.28,4622.05,4210.77,4244.62,4250.77,4303.59,4692.31,4434.36,398.0,1,0.9614344901246821
4293.33,4053.33,4276.92,4138.97,4347.18,4623.59,4066.15,4616.41,4215.38,4227.18,4200.51,4278.46,4603.59,4349.74,399.0,0,0.8890440774605598
4225.64,4036.41,4244.1,4138.97,4332.31,4614.36,4052.31,4588.21,4170.26,4199.49,4142.05,4238.46,4507.18,4260.0,400.0,0,0.8990840160992366
4356.92,4071.79,4294.87,4153.85,4336.92,4603.08,4048.21,4589.74,4175.38,4188.21,4168.72,4281.54,4556.41,4380.51,403.0,1,0.7715362577048346
4209.23,4057.95,4231.79,4136.92,4339.49,4615.38,4073.85,4607.18,4185.13,4201.03,4125.64,4225.13,4476.92,4232.31,406.0,0,0.7659398548193385
4329.74,4009.74,4272.82,4123.08,4322.05,4608.72,4060.0,4608.21,4184.62,4211.28,4190.26,4279.49,4579.49,4372.31,407.0,1,0.760265595643766
4290.26,3987.18,4264.1,4101.03,4333.85,4619.49,4055.38,4613.85,4190.26,4230.77,4170.26,4270.77,4593.33,4356.92,410.0,0,0.674007316119593
4305.13,4003.08,4281.03,4150.26,4349.23,4618.97,4076.92,4626.67,4200.51,4240.51,4224.62,4290.77,4627.69,4362.56,412.0,0,0.7156112613358778
4302.56,3971.79,4253.33,4090.77,4332.31,4605.13,4087.18,4623.08,4209.74,4237.95,4238.97,4292.82,4658.97,4406.67,415.0,1,0.8791673701501272
4440.51,4086.67,4304.62,4154.87,4353.85,4636.41,4080.0,4610.26,4210.26,4268.21,4244.1,4318.46,4678.46,4473.85,419.0,0,0.8707820198905852
4299.49,3975.9,4265.64,4108.21,4358.46,4632.82,4089.74,4640.51,4208.21,4249.74,4223.08,4287.18,4635.9,4385.64,420.0,1,0.8376611710610689
4315.9,4037.44,4255.9,4116.92,4346.15,4624.1,4113.33,4631.28,4227.18,4245.64,4228.72,4288.21,4625.13,4369.23,421.0,1,0.8750719784987278
4290.26,3994.87,4260.0,4106.67,4324.1,4626.67,4078.97,4616.41,4208.72,4241.03,4210.77,4286.67,4626.15,4356.92,422.0,0,0.8066142438295165
4295.38,4003.59,4278.46,4133.33,4332.31,4616.92,4048.21,4616.92,4196.92,4221.54,4145.64,4268.21,4588.21,4355.38,423.0,0,0.683325596816794
4264.1,3972.82,4242.56,4105.64,4320.51,4601.03,4050.77,4626.67,4202.56,4214.36,4200.51,4268.72,4587.18,4338.97,425.0,1,0.7794769856793893
4273.85,3976.41,4263.08,4110.77,4330.26,4600.0,4046.15,4606.67,4194.36,4207.69,4207.69,4283.08,4590.77,4349.23,426.0,1,0.7813042196005089
4229.74,4014.36,4217.44,4104.62,4324.1,4610.77,4057.44,4594.87,4164.62,4170.26,4143.59,4233.85,4529.23,4272.31,427.0,0,0.7904522898295167
4408.72,4051.79,4281.03,4134.87,4325.13,4612.31,4058.46,4591.79,4178.46,4233.33,4231.28,4304.1,4662.05,4469.74,430.0,0,0.6257652554758271
4301.54,3971.28,4261.03,4104.1,4344.1,4629.23,4101.54,4623.59,4198.46,4222.56,4207.18,4272.82,4593.85,4369.23,431.0,1,0.7181614215521629
4259.49,3974.36,4234.36,4092.82,4336.41,4604.62,4065.64,4597.95,4191.28,4223.08,4189.23,4262.56,4600.51,4338.97,432.0,1,0.7594178451806616
4268.72,3976.92,4261.03,4100.0,4333.33,4615.9,4063.08,4621.03,4199.49,4226.15,4190.77,4270.77,4590.26,4331.79,436.0,0,0.6987232185572521
4280.0,3986.15,4253.33,4103.08,4323.08,4617.44,4070.77,4609.74,4193.33,4239.49,4208.21,4278.97,4618.97,4354.36,437.0,0,0.6805150679720102
4283.59,3975.38,4264.1,4104.1,4333.33,4618.97,4074.36,4627.69,4208.72,4226.67,4207.69,4290.26,4603.59,4356.92,439.0,0,0.8129099072519084
4286.15,4036.41,4262.56,4122.56,4345.64,4623.08,4081.54,4614.87,4207.18,4228.21,4208.72,4271.28,4607.69,4347.69,441.0,0,0.839452698340967
4296.92,3997.95,4280.0,4121.54,4344.62,4624.62,4071.79,4627.69,4199.49,4233.33,4218.46,4289.74,4611.28,4369.74,443.0,0,0.8822811168320612
4281.03,4000.51,4252.31,4106.67,4332.31,4606.15,4077.95,4595.9,4185.64,4225.13,4204.62,4269.74,4600.51,4364.1,447.0,1,0.6557769237938933
4301.54,4023.59,4265.13,4124.1,4345.64,4623.59,4076.41,4614.87,4207.69,4236.92,4186.67,4284.1,4603.59,4371.79,450.0,0,0.679708194826972
4291.79,3984.62,4250.77,4114.36,4334.87,4612.82,4048.21,4622.56,4205.13,4234.36,4210.26,4270.77,4603.59,4362.05,451.0,1,0.786248385951654
4367.18,3996.92,4294.87,4140.51,4361.54,4639.49,4089.23,4632.82,4236.92,4267.69,4222.05,4309.23,4636.41,4418.97,453.0,1,0.8538613467201017
4305.13,3998.97,4264.62,4114.36,4331.79,4607.18,4062.56,4618.97,4192.31,4221.03,4190.77,4273.85,4604.62,4369.74,454.0,1,0.8016469225750638
4292.31,4029.74,4272.82,4137.44,4337.44,4612.82,4044.62,4600.51,4184.1,4216.92,4196.92,4271.28,4625.13,4354.36,456.0,1,0.7975511952798982
4287.18,4036.41,4250.26,4127.69,4353.85,4632.31,4090.77,4609.74,4208.72,4228.21,4187.18,4270.26,4574.87,4327.18,458.0,0,0.7549181008396947
4297.44,4007.18,4265.13,4107.69,4332.82,4613.33,4058.46,4606.67,4188.72,4223.59,4193.85,4270.77,4583.59,4364.1,459.0,1,0.7460651187150127
4274.36,3980.0,4248.72,4097.95,4334.87,4616.92,4066.67,4623.59,4194.87,4230.26,4209.23,4275.9,4594.87,4344.62,460.0,0,0.6797084417430026
4292.82,3944.62,4250.77,4111.28,4336.92,4628.72,4054.87,4607.69,4206.15,4226.15,4207.18,4274.87,4596.41,4345.13,463.0,0,0.8577503384249363
4290.77,4027.18,4265.64,4138.46,4342.56,4632.82,4061.03,4626.15,4211.79,4241.54,4209.23,4278.97,4600.0,4341.54,464.0,0,0.6830631565572519
4282.56,3978.97,4248.72,4108.21,4333.33,4605.64,4050.77,4616.41,4179.49,4230.77,4199.49,4269.74,4587.18,4343.08,465.0,1,0.7246849418931298
4354.87,4050.26,4270.77,4126.15,4349.74,4624.1,4081.54,4599.49,4193.33,4232.31,4210.26,4294.87,4615.9,4397.95,466.0,0,0.727924671735369
4295.9,4005.13,4251.79,4126.15,4329.74,4603.59,4064.1,4595.9,4190.77,4209.23,4182.05,4268.72,4585.13,4354.36,467.0,1,0.6643882838295166
4246.15,4025.13,4232.82,4118.46,4338.46,4624.1,4063.08,4610.26,4181.54,4190.77,4163.59,4239.49,4548.72,4292.31,470.0,0,0.9006210327277353
4294.36,3972.82,4247.69,4080.0,4330.77,4614.87,4099.49,4629.74,4216.41,4229.23,4172.82,4290.77,4604.62,4359.49,473.0,1,0.805600734600509
4297.44,3999.49,4264.1,4136.41,4352.82,4620.0,4071.28,4625.64,4208.72,4236.41,4213.85,4284.1,4620.51,4358.46,475.0,0,0.6869704302035623
4277.44,3991.28,4247.69,4127.69,4328.21,4611.28,4040.0,4603.08,4190.77,4223.59,4202.56,4267.18,4618.46,4333.33,478.0,1,0.7067471387659033
4286.15,4024.62,4247.69,4123.08,4335.38,4617.44,4070.26,4615.9,4190.77,4218.97,4197.95,4264.62,4607.18,4347.18,479.0,0,0.773254880903308
4335.9,3995.38,4264.1,4128.21,4322.56,4606.67,4080.0,4601.03,4179.49,4232.31,4183.59,4287.18,4653.33,4413.33,480.0,1,0.71907964229771
4300.51,3978.97,4264.1,4114.36,4359.49,4635.9,4086.15,4643.08,4213.85,4252.82,4224.62,4285.64,4640.0,4386.15,483.0,1,0.8155872424402036
4335.9,4027.69,4310.77,4126.15,4349.23,4647.18,4099.49,4640.0,4205.13,4251.79,4235.38,4306.67,4625.13,4385.64,484.0,0,0.6266456269160305
4253.85,4018.46,4258.97,4134.36,4342.56,4626.15,4104.62,4602.05,4204.62,4208.21,4163.59,4268.21,4542.05,4301.03,485.0,0,0.8018358009974556
4342.05,3982.05,4261.54,4122.56,4322.05,4598.46,4075.9,4621.03,4202.56,4254.87,4206.67,4301.54,4706.15,4436.41,488.0,1,0.9087741305572519
4291.79,3933.33,4243.59,4077.95,4332.82,4616.92,4094.87,4631.28,4226.67,4251.28,4252.82,4302.05,4677.95,4384.1,491.0,1,0.8629706448498728
4287.18,3988.21,4260.0,4107.69,4327.69,4623.08,4064.1,4601.54,4190.77,4226.15,4203.59,4277.44,4613.33,4346.15,497.0,0,0.8257864499058524
4297.44,4014.87,4250.77,4115.9,4349.23,4575.9,4103.08,4621.54,4203.08,4240.51,4202.05,4281.03,4601.03,4353.85,500.0,0,0.8271154361323156
4352.82,4037.44,4266.15,4137.44,4336.41,4611.79,4079.49,4605.64,4197.44,4228.72,4208.21,4287.18,4618.97,4388.72,503.0,0,0.6627480142798983
4288.72,3993.85,4245.13,4116.41,4333.33,4618.97,4056.41,4604.1,4202.05,4242.56,4214.36,4281.54,4621.03,4363.59,507.0,0,0.7203217684249364
4329.74,4059.49,4284.62,4140.51,4344.1,4628.21,4117.44,4623.59,4216.92,4227.69,4197.95,4297.44,4585.64,4367.69,511.0,1,0.7997044404325702
4278.97,3991.79,4245.64,4118.46,4323.08,4598.46,4060.0,4589.23,4175.38,4196.92,4177.44,4249.23,4570.26,4347.69,513.0,1,0.6976945498422392
4327.18,3988.72,4264.1,4105.64,4334.87,4633.33,4112.82,4638.46,4211.79,4230.26,4189.74,4306.67,4625.64,4386.67,515.0,1,0.8777356718829518
4409.74,4047.69,4290.26,4140.51,4356.41,4620.0,4076.41,4598.46,4190.77,4253.33,4233.33,4309.74,4680.0,4459.49,517.0,0,0.6726462876564887
4301.03,3986.67,4264.1,4104.1,4327.69,4614.87,4065.64,4618.97,4198.97,4238.97,4201.54,4283.59,4598.97,4363.08,518.0,1,0.6254531723664123
4301.54,4023.59,4252.31,4116.92,4335.9,4607.18,4087.18,4613.85,4197.95,4227.69,4195.38,4272.82,4608.72,4356.41,519.0,0,0.6728237356972011
4279.49,4011.28,4249.74,4109.74,4333.33,4617.44,4075.38,4604.1,4189.23,4205.13,4184.62,4266.67,4588.72,4334.36,525.0,0,0.8129551356590331
4295.38,4026.67,4244.1,4124.1,4353.33,4627.18,4097.95,4598.46,4201.03,4226.15,4196.41,4271.28,4592.31,4345.13,527.0,0,0.7587319852391858
4442.05,4101.54,4309.23,4168.72,4360.0,4619.49,4073.85,4614.36,4196.92,4248.72,4240.51,4319.49,4701.03,4503.08,528.0,0,0.8762436703689568
4410.26,4088.21,4309.23,4178.46,4341.54,4621.54,4066.15,4599.49,4186.67,4208.21,4205.13,4297.44,4624.1,4436.41,529.0,0,0.6716533290737914
4370.77,4077.95,4327.18,4185.13,4410.77,4702.05,4136.41,4694.36,4270.77,4302.56,4282.56,4345.64,4678.46,4431.79,530.0,1,0.6603833906132315
4282.05,4000.51,4264.62,4121.54,4325.64,4609.23,4041.03,4586.67,4180.51,4212.31,4190.77,4273.85,4608.72,4347.69,532.0,1,0.8145511513053436
4210.26,3964.1,4215.9,4095.9,4334.87,4615.9,4076.92,4592.31,4183.59,4206.67,4162.05,4242.56,4544.62,4273.85,535.0,0,0.6940493699669211
4304.62,3984.62,4258.46,4090.26,4329.23,4621.03,4097.95,4642.56,4222.05,4233.85,4180.0,4301.03,4622.05,4372.31,538.0,1,0.8650543058447839
4256.92,3967.18,4257.95,4117.95,4338.46,4617.44,4053.85,4608.72,4192.31,4207.18,4170.77,4268.21,4580.51,4318.97,539.0,0,0.9071262142926209
4271.79,3990.26,4255.38,4110.77,4335.9,4615.9,4073.33,4626.15,4207.69,4228.21,4201.54,4284.1,4583.08,4348.21,541.0,0,0.7192529288600509
4286.67,4007.69,4262.56,4131.79,4341.54,4625.13,4086.67,4596.92,4193.33,4227.18,4189.74,4267.18,4596.41,4334.36,544.0,0,0.5464545492264631
4310.26,4019.49,4248.72,4134.87,4344.1,4632.31,4086.67,4610.26,4197.44,4248.21,4207.69,4285.64,4614.87,4386.15,546.0,0,0.7073282111297711
4317.44,4009.74,4286.67,4134.87,4340.51,4616.92,4074.87,4630.77,4217.95,4247.69,4215.38,4292.31,4617.95,4380.51,548.0,1,0.6753198248905853
4260.0,4034.87,4247.18,4121.03,4340.0,4627.69,4080.0,4609.74,4193.85,4216.41,4172.31,4249.23,4543.59,4291.79,550.0,0,0.8675049631399491
4295.9,4000.0,4255.38,4118.46,4343.08,4626.15,4065.13,4632.31,4206.67,4233.85,4198.97,4272.82,4595.9,4346.67,552.0,0,0.8842269008753181
4305.13,4048.72,4282.05,4163.59,4373.33,4650.77,4095.9,4643.59,4204.62,4224.62,4211.28,4293.33,4608.21,4354.36,555.0,0,0.8976468301857506
4352.82,3988.21,4289.74,4135.38,4341.54,4624.62,4081.03,4619.49,4212.31,4255.9,4214.87,4300.0,4626.67,4397.95,556.0,1,0.7986308243333333
4356.41,3991.79,4298.97,4138.46,4347.18,4621.54,4074.87,4618.97,4210.77,4256.41,4217.44,4304.1,4622.56,4398.46,559.0,1,0.7924016338931297
4393.33,3973.85,4267.18,4111.79,4327.18,4602.56,4080.51,4637.44,4241.03,4276.41,4305.13,4341.54,4786.15,4500.0,560.0,1,0.9391229998676847
4344.62,3976.41,4276.41,4125.13,4325.64,4617.44,4082.56,4612.31,4197.44,4229.74,4177.95,4298.97,4627.69,4413.33,561.0,1,0.8105522374783716
4323.08,4021.03,4268.72,4108.72,4341.54,4613.85,4049.74,4596.41,4192.31,4223.08,4210.26,4270.26,4618.97,4365.64,563.0,1,0.6994217136463105
4298.97,3993.33,4260.51,4115.9,4337.44,4629.23,4074.36,4612.82,4196.92,4247.69,4226.67,4292.82,4635.9,4374.36,564.0,0,0.7623213555801527
4292.82,4044.62,4265.13,4125.13,4341.03,4613.85,4062.05,4597.44,4198.46,4214.36,4185.13,4277.44,4605.64,4338.46,566.0,0,0.75692654913486
4286.15,3977.44,4265.64,4108.21,4337.44,4631.79,4081.54,4629.74,4208.72,4251.28,4223.08,4293.33,4624.62,4358.46,567.0,0,0.8497230689541987
4295.9,3994.36,4278.46,4101.54,4337.95,4619.49,4086.67,4625.13,4200.0,4235.38,4212.31,4300.51,4599.49,4361.03,568.0,0,0.6693524377582698
4297.95,3993.33,4256.92,4109.23,4343.59,4622.05,4062.56,4598.46,4191.79,4231.79,4214.36,4275.9,4613.33,4366.67,569.0,0,0.7706124992188297
4329.23,4021.54,4272.31,4124.62,4333.33,4615.38,4053.33,4612.31,4209.23,4225.13,4207.18,4279.49,4613.85,4378.46,571.0,1,0.6622407077175572
4296.92,4059.49,4266.15,4138.97,4355.9,4631.79,4070.26,4604.62,4207.18,4223.08,4188.21,4263.08,4611.79,4350.26,572.0,0,0.8986563038371501
4288.21,4005.13,4250.77,4125.13,4328.72,4604.62,4061.03,4592.82,4177.95,4198.46,4182.56,4261.54,4581.54,4355.38,576.0,1,0.6576631751577608
4338.97,4011.28,4297.95,4143.59,4379.49,4657.44,4115.38,4658.46,4240.51,4266.15,4209.23,4311.79,4620.0,4386.67,577.0,1,0.8780745230229008
4294.87,3998.46,4264.62,4117.44,4322.05,4615.9,4076.41,4605.64,4202.56,4230.26,4206.15,4290.26,4598.46,4382.56,580.0,0,0.7474398456310433
4218.97,4064.62,4246.67,4141.54,4345.13,4617.44,4067.69,4591.79,4177.44,4201.54,4138.46,4229.74,4490.77,4247.18,582.0,0,0.9350069904987277
4458.46,4142.56,4301.03,4170.77,4327.69,4583.59,4067.18,4586.67,4169.74,4198.46,4211.79,4304.1,4646.15,4489.74,583.0,0,0.8678092583740458
4304.1,4022.56,4258.97,4121.54,4352.82,4584.1,4088.21,4612.31,4202.05,4241.03,4207.18,4281.03,4608.72,4356.41,586.0,0,0.8255977852798982
4280.0,4003.59,4258.46,4125.64,4349.23,4618.46,4075.9,4611.79,4192.82,4217.95,4196.92,4264.62,4600.51,4336.41,588.0,0,0.837532011687023
4257.44,3966.15,4223.59,4102.56,4314.36,4593.85,4053.33,4581.54,4176.41,4216.41,4175.9,4256.92,4595.38,4334.36,589.0,1,0.7109096577353691
4264.62,3972.31,4251.79,4106.15,4331.79,4620.0,4074.36,4604.62,4201.03,4214.36,4185.13,4273.33,4575.38,4316.41,591.0,0,0.8332127957964377
4301.54,3991.28,4267.18,4127.18,4344.62,4627.69,4083.08,4636.41,4204.1,4236.41,4217.95,4289.74,4617.44,4366.67,594.0,0,0.8562309527964378
4349.23,4022.05,4309.74,4154.36,4379.49,4658.46,4108.72,4659.49,4238.97,4264.62,4210.77,4308.21,4621.54,4392.31,596.0,1,0.7488362971704836
4296.92,3997.44,4263.08,4111.28,4338.97,4622.56,4082.05,4608.72,4203.59,4243.08,4209.74,4286.15,4605.13,4372.31,597.0,0,0.7711434534631043
4292.31,3999.49,4265.64,4120.51,4342.05,4616.41,4067.18,4602.56,4188.72,4216.92,4199.49,4271.28,4602.05,4345.64,600.0,0,0.7925887404631043
4312.82,4044.1,4264.1,4122.56,4353.85,4635.38,4111.79,4637.44,4229.23,4241.03,4225.64,4288.21,4624.62,4373.85,604.0,1,0.9084575406386769
4251.79,3986.15,4231.79,4098.97,4331.28,4613.33,4075.9,4600.51,4194.87,4224.1,4191.28,4260.0,4572.31,4307.18,607.0,0,0.7860733244783715
4321.54,4021.54,4265.13,4114.36,4344.1,4607.69,4063.59,4627.18,4211.79,4242.05,4209.74,4282.56,4617.95,4378.46,612.0,1,0.7073533696132316
4303.08,4010.77,4271.79,4134.36,4347.18,4625.64,4063.59,4620.51,4211.28,4231.79,4213.33,4277.95,4608.21,4357.95,614.0,0,0.7971317378117048
4302.56,4029.23,4276.41,4146.67,4362.56,4636.41,4091.28,4654.36,4191.79,4215.9,4198.46,4275.9,4595.9,4340.0,620.0,0,0.8223436096513994
4345.64,4045.13,4283.59,4137.95,4342.56,4617.95,4055.9,4608.21,4191.28,4209.74,4199.49,4279.49,4603.08,4390.26,622.0,0,0.6870163960050892
4291.28,3980.0,4245.13,4094.87,4337.44,4616.41,4069.23,4596.92,4187.18,4217.95,4194.87,4264.62,4594.36,4351.28,623.0,0,0.6521820761857506
4286.15,4006.67,4248.21,4106.15,4331.79,4614.87,4062.05,4612.31,4189.74,4231.79,4200.0,4269.23,4588.72,4358.97,624.0,1,0.7018860809516538
4283.59,3963.08,4265.64,4106.67,4336.92,4634.36,4081.54,4636.41,4215.9,4246.67,4218.97,4289.23,4621.54,4354.87,625.0,0,0.8685270456081425
4282.05,3958.46,4233.85,4099.49,4315.38,4598.97,4069.23,4595.38,4186.67,4221.03,4178.46,4277.95,4599.49,4366.15,626.0,1,0.804397054346056
4316.92,4025.13,4265.13,4137.44,4327.18,4589.23,4046.67,4579.49,4165.13,4202.56,4171.79,4266.15,4586.15,4365.64,632.0,1,0.715880192519084
4297.95,4007.69,4263.59,4122.56,4346.15,4626.67,4091.79,4639.49,4227.69,4278.46,4224.62,4274.36,4635.9,4360.0,634.0,1,0.7518380080356234
4283.08,3999.49,4246.67,4103.59,4341.03,4612.82,4059.49,4608.72,4192.82,4227.18,4195.9,4263.59,4583.59,4357.44,643.0,1,0.6951944366335878
4226.15,4023.59,4209.23,4104.62,4336.41,4615.38,4057.44,4608.72,4188.72,4189.23,4157.44,4224.1,4546.67,4279.49,645.0,0,0.7969871760966921
4297.44,3991.79,4229.23,4118.46,4340.0,4617.44,4053.85,4613.85,4200.0,4235.38,4199.49,4262.56,4603.08,4349.74,646.0,0,0.7701236167709924
4295.38,4033.33,4259.49,4135.38,4327.69,4580.0,4069.74,4602.05,4191.28,4221.54,4166.67,4272.82,4595.9,4353.33,648.0,0,0.8740618524249365
4297.44,3985.64,4265.13,4119.49,4324.1,4626.67,4074.36,4629.23,4214.36,4236.41,4210.77,4288.72,4612.82,4361.03,651.0,0,0.7438855947328245
4301.03,4036.41,4262.05,4137.44,4330.26,4576.41,4077.44,4605.13,4190.26,4228.21,4173.85,4282.05,4603.59,4357.44,656.0,0,0.9329786565114504
4300.0,4046.67,4262.05,4122.56,4346.15,4628.21,4076.92,4613.33,4210.26,4229.23,4210.26,4273.85,4609.23,4347.18,658.0,0,0.9468801033256997
4309.23,4027.18,4267.18,4130.77,4347.69,4620.0,4077.95,4613.85,4193.33,4233.85,4209.74,4275.38,4586.67,4367.18,659.0,1,0.6193286389134861
4199.49,4042.05,4227.18,4132.31,4330.26,4608.72,4052.82,4581.54,4162.05,4181.03,4112.31,4219.49,4465.13,4221.54,662.0,0,0.916250687633588
4298.46,4013.85,4266.15,4106.67,4338.46,4619.49,4060.0,4613.85,4200.0,4238.97,4163.08,4266.67,4602.05,4358.97,665.0,0,0.6747459474732825
